"Genomic Location","Overlapping Gene(s)","Orientation","Query start","Query end","Length","Score","E-val","%ID"
"Y:21066118-21067192","","Reverse","9","1083","1075","1690","0.0","94.88"
"Y:23771153-23772227","","Reverse","9","1083","1075","1690","0.0","94.88"
"Y:24282008-24283082","","Reverse","9","1083","1075","1690","0.0","94.88"
"Y:25308278-25309352","Gm21773","Reverse","9","1083","1075","1690","0.0","94.88"
"Y:25821334-25822408","","Reverse","9","1083","1075","1690","0.0","94.88"
"Y:26334476-26335550","","Reverse","9","1083","1075","1690","0.0","94.88"
"Y:26624109-26625183","","Reverse","9","1083","1075","1690","0.0","94.88"
"Y:26849230-26850304","","Reverse","9","1083","1075","1690","0.0","94.88"
"Y:27369202-27370276","","Reverse","9","1083","1075","1690","0.0","94.88"
"Y:27594344-27595418","","Reverse","9","1083","1075","1690","0.0","94.88"
"Y:28638366-28639440","","Reverse","9","1083","1075","1690","0.0","94.88"
"Y:36509310-36510384","","Reverse","9","1083","1075","1690","0.0","94.88"
"Y:36807699-36808773","","Reverse","9","1083","1075","1690","0.0","94.88"
"Y:37331982-37333056","","Reverse","9","1083","1075","1690","0.0","94.88"
"Y:49721059-49722133","","Forward","9","1083","1075","1690","0.0","94.88"
"Y:50245048-50246122","","Forward","9","1083","1075","1690","0.0","94.88"
"Y:51778494-51779568","","Forward","9","1083","1075","1690","0.0","94.88"
"Y:62340775-62341849","","Forward","9","1083","1075","1690","0.0","94.88"
"Y:62864766-62865840","","Forward","9","1083","1075","1690","0.0","94.88"
"Y:64399627-64400701","","Forward","9","1083","1075","1690","0.0","94.88"
"Y:67857108-67858182","","Reverse","9","1083","1075","1690","0.0","94.88"
"Y:71395827-71396901","","Forward","9","1083","1075","1690","0.0","94.88"
"Y:87265652-87266726","","Forward","9","1083","1075","1690","0.0","94.88"
"JH584300:134782-135856","","Reverse","9","1083","1075","1690","0.0","94.88"
"Y:76159112-76160185","","Forward","9","1083","1075","1688","0.0","94.88"
"Y:85988311-85989384","","Forward","9","1083","1075","1688","0.0","94.88"
"Y:14059369-14060449","","Forward","1","1083","1083","1686","0.0","94.74"
"Y:18772135-18773215","","Forward","1","1083","1083","1686","0.0","94.74"
"Y:7541398-7542473","","Forward","9","1083","1076","1682","0.0","94.80"
"Y:21586165-21587239","","Reverse","9","1083","1075","1682","0.0","94.79"
"Y:24795161-24796235","Gm21921","Reverse","9","1083","1075","1682","0.0","94.79"
"Y:27079547-27080621","","Reverse","9","1083","1075","1682","0.0","94.79"
"Y:27824545-27825619","","Reverse","9","1083","1075","1682","0.0","94.79"
"Y:50532992-50534066","","Forward","9","1083","1075","1682","0.0","94.79"
"Y:52485590-52486662","","Forward","9","1083","1075","1682","0.0","94.79"
"Y:55362508-55363582","","Forward","9","1083","1075","1682","0.0","94.79"
"Y:57336048-57337122","","Forward","9","1083","1075","1682","0.0","94.79"
"Y:63153001-63154075","","Forward","9","1083","1075","1682","0.0","94.79"
"Y:65083263-65084335","","Forward","9","1083","1075","1682","0.0","94.79"
"Y:67483221-67484295","","Reverse","9","1083","1075","1682","0.0","94.79"
"Y:70583959-70585033","","Forward","9","1083","1075","1682","0.0","94.79"
"Y:72260540-72261612","","Forward","9","1083","1075","1682","0.0","94.79"
"Y:72481294-72482368","","Forward","9","1083","1075","1682","0.0","94.79"
"Y:77467577-77468651","","Forward","9","1083","1075","1682","0.0","94.79"
"Y:78349130-78350204","","Forward","9","1083","1075","1682","0.0","94.79"
"Y:80265024-80266098","","Forward","9","1083","1075","1682","0.0","94.79"
"Y:81384540-81385614","","Forward","9","1083","1075","1682","0.0","94.79"
"Y:81607526-81608600","","Forward","9","1083","1075","1682","0.0","94.79"
"Y:85293612-85294686","","Forward","9","1083","1075","1682","0.0","94.79"
"Y:86528803-86529877","","Forward","9","1083","1075","1682","0.0","94.79"
"Y:87043315-87044389","","Forward","9","1083","1075","1682","0.0","94.79"
"Y:88202838-88203912","","Forward","9","1083","1075","1682","0.0","94.79"
"Y:23225777-23226850","","Reverse","9","1083","1075","1680","0.0","94.79"
"Y:55658202-55659275","","Forward","9","1083","1075","1680","0.0","94.79"
"Y:57632147-57633220","","Forward","9","1083","1075","1680","0.0","94.79"
"Y:78916407-78917480","","Forward","9","1083","1075","1680","0.0","94.79"
"Y:77842625-77843701","","Forward","9","1083","1077","1678","0.0","94.71"
"Y:35994564-35995638","","Reverse","9","1083","1075","1674","0.0","94.70"
"Y:51275170-51276242","","Forward","9","1083","1075","1674","0.0","94.70"
"Y:53222537-53223611","","Forward","9","1083","1075","1674","0.0","94.70"
"Y:53989473-53990547","","Forward","9","1083","1075","1674","0.0","94.70"
"Y:55821679-55822753","","Forward","9","1083","1075","1674","0.0","94.70"
"Y:63896459-63897531","","Forward","9","1083","1075","1674","0.0","94.70"
"Y:65820244-65821318","","Forward","9","1083","1075","1674","0.0","94.70"
"Y:66543601-66544675","","Forward","9","1083","1075","1674","0.0","94.70"
"Y:68145209-68146283","","Reverse","9","1083","1075","1674","0.0","94.70"
"Y:68681234-68682308","","Reverse","9","1083","1075","1674","0.0","94.70"
"Y:69790400-69791474","","Forward","9","1083","1075","1674","0.0","94.70"
"Y:71107027-71108101","","Forward","9","1083","1075","1674","0.0","94.70"
"Y:73814736-73815810","","Forward","9","1083","1075","1674","0.0","94.70"
"Y:75344829-75345903","","Forward","9","1083","1075","1674","0.0","94.70"
"Y:75864499-75865573","","Forward","9","1083","1075","1674","0.0","94.70"
"Y:76911907-76912981","","Forward","9","1083","1075","1674","0.0","94.70"
"Y:79468544-79469618","","Forward","9","1083","1075","1674","0.0","94.70"
"Y:85654094-85655168","","Forward","9","1083","1075","1674","0.0","94.70"
"Y:5913317-5914390","Gm37236","Reverse","9","1083","1075","1672","0.0","94.70"
"Y:6963478-6964551","","Forward","9","1083","1075","1672","0.0","94.70"
"Y:35472077-35473150","","Reverse","9","1083","1075","1672","0.0","94.70"
"Y:67694859-67695932","","Reverse","9","1083","1075","1672","0.0","94.70"
"Y:77629793-77630866","","Forward","9","1083","1075","1672","0.0","94.70"
"Y:86207861-86208934","","Forward","9","1083","1075","1672","0.0","94.70"
"Y:6238016-6239096","Gm29193","Reverse","1","1083","1083","1666","0.0","94.46"
"Y:10552349-10553432","","Forward","1","1083","1084","1666","0.0","94.46"
"Y:10794692-10795775","","Forward","1","1083","1084","1666","0.0","94.46"
"Y:15479214-15480297","","Forward","1","1083","1084","1666","0.0","94.46"
"Y:21363654-21364728","","Reverse","9","1083","1075","1666","0.0","94.60"
"Y:21905304-21906378","","Reverse","9","1083","1075","1666","0.0","94.60"
"Y:22710109-22711183","","Reverse","9","1083","1075","1666","0.0","94.60"
"Y:34977509-34978583","","Reverse","9","1083","1075","1666","0.0","94.60"
"Y:35775412-35776486","","Reverse","9","1083","1075","1666","0.0","94.60"
"Y:54807878-54808952","","Forward","9","1083","1075","1666","0.0","94.60"
"Y:56791506-56792580","","Forward","9","1083","1075","1666","0.0","94.60"
"Y:74623904-74624978","Gm21913","Forward","9","1083","1075","1666","0.0","94.60"
"Y:81071877-81072951","","Forward","9","1083","1075","1666","0.0","94.60"
"Y:82370749-82371823","","Forward","9","1083","1075","1666","0.0","94.60"
"Y:87698530-87699605","","Forward","9","1083","1076","1666","0.0","94.61"
"JH584303:81615-82689","AC234645.1","Forward","9","1083","1075","1666","0.0","94.60"
"Y:5630752-5631827","","Reverse","9","1083","1076","1658","0.0","94.52"
"Y:6747010-6748093","","Forward","1","1083","1084","1658","0.0","94.37"
"Y:8663969-8665051","","Forward","1","1083","1083","1658","0.0","94.37"
"Y:23552814-23553888","","Reverse","9","1083","1075","1658","0.0","94.51"
"Y:49006831-49007905","","Forward","9","1083","1075","1658","0.0","94.51"
"Y:61797033-61798107","Gm29343","Forward","9","1083","1075","1658","0.0","94.51"
"Y:69214077-69215151","","Reverse","9","1083","1075","1658","0.0","94.51"
"Y:72697806-72698880","","Forward","9","1083","1075","1658","0.0","94.51"
"Y:76378670-76379744","Gm21776","Forward","9","1083","1075","1658","0.0","94.51"
"Y:84895959-84897033","","Forward","9","1083","1075","1658","0.0","94.51"
"Y:89207152-89208226","","Forward","9","1083","1075","1658","0.0","94.51"
"Y:22416467-22417532","","Reverse","9","1083","1075","1656","0.0","94.33"
"Y:67142914-67143979","","Forward","9","1083","1075","1656","0.0","94.33"
"Y:69255260-69256325","","Reverse","9","1083","1075","1656","0.0","94.33"
"Y:79761956-79763021","","Forward","9","1083","1075","1656","0.0","94.33"
"Y:9295995-9297077","","Forward","1","1083","1083","1650","0.0","94.28"
"Y:36286817-36287891","","Reverse","9","1083","1075","1650","0.0","94.42"
"Y:52002284-52003358","","Forward","9","1083","1075","1650","0.0","94.42"
"Y:54320113-54321187","","Forward","9","1083","1075","1650","0.0","94.42"
"Y:56154865-56155939","","Forward","9","1083","1075","1650","0.0","94.42"
"Y:64623443-64624517","","Forward","9","1083","1075","1650","0.0","94.42"
"Y:66876575-66877649","","Forward","9","1083","1075","1650","0.0","94.42"
"Y:71842488-71843562","","Forward","9","1083","1075","1650","0.0","94.42"
"Y:83180272-83181346","","Forward","9","1083","1075","1650","0.0","94.42"
"Y:84246190-84247264","","Forward","9","1083","1075","1650","0.0","94.42"
"Y:88684968-88686042","","Forward","9","1083","1075","1650","0.0","94.42"
"Y:7403915-7404989","","Forward","9","1083","1076","1648","0.0","94.42"
"Y:7873036-7874110","","Forward","9","1083","1076","1648","0.0","94.42"
"Y:11041170-11042252","","Forward","1","1083","1086","1648","0.0","94.20"
"Y:15725657-15726739","","Forward","1","1083","1086","1648","0.0","94.20"
"Y:78639807-78640872","Gm28817","Forward","9","1083","1075","1648","0.0","94.23"
"Y:80560227-80561292","","Forward","9","1083","1075","1648","0.0","94.23"
"Y:8400752-8401826","","Forward","9","1083","1075","1642","0.0","94.33"
"Y:10189445-10190528","","Forward","1","1083","1084","1642","0.0","94.19"
"Y:12527200-12528273","","Reverse","1","1083","1084","1642","0.0","94.00"
"Y:17239073-17240146","","Reverse","1","1083","1084","1642","0.0","94.00"
"Y:45214279-45215362","","Forward","1","1083","1084","1642","0.0","94.19"
"Y:50758572-50759646","","Forward","9","1083","1075","1642","0.0","94.33"
"Y:51483977-51485051","","Forward","9","1083","1075","1642","0.0","94.33"
"Y:52929064-52930138","","Forward","9","1083","1075","1642","0.0","94.33"
"Y:63378842-63379916","","Forward","9","1083","1075","1642","0.0","94.33"
"Y:64105237-64106311","","Forward","9","1083","1075","1642","0.0","94.33"
"Y:65526724-65527798","","Forward","9","1083","1075","1642","0.0","94.33"
"Y:71618551-71619625","","Forward","9","1083","1075","1642","0.0","94.33"
"Y:74397462-74398536","","Forward","9","1083","1075","1642","0.0","94.33"
"Y:86754524-86755597","","Forward","9","1083","1075","1641","0.0","94.33"
"Y:24064772-24065846","","Reverse","9","1083","1075","1635","0.0","94.23"
"Y:24577909-24578983","","Reverse","9","1083","1075","1635","0.0","94.23"
"Y:25090959-25092033","","Reverse","9","1083","1075","1635","0.0","94.23"
"Y:38353734-38354806","","Reverse","9","1083","1075","1635","0.0","94.23"
"Y:39172484-39173567","","Reverse","1","1083","1084","1635","0.0","94.10"
"Y:40092786-40093869","","Forward","1","1083","1084","1635","0.0","94.10"
"Y:44809193-44810276","","Forward","1","1083","1084","1635","0.0","94.10"
"Y:73065091-73066169","","Forward","9","1083","1079","1635","0.0","94.16"
"Y:82958392-82959466","","Forward","9","1083","1075","1635","0.0","94.23"
"Y:10615264-10616342","","Forward","1","1081","1081","1627","0.0","94.08"
"Y:14852281-14853365","","Forward","1","1083","1085","1627","0.0","94.01"
"Y:19564884-19565968","","Forward","1","1083","1085","1627","0.0","94.01"
"Y:25604040-25605114","","Reverse","9","1083","1075","1627","0.0","94.14"
"Y:26117167-26118241","","Reverse","9","1083","1075","1627","0.0","94.14"
"Y:34683779-34684843","","Reverse","9","1083","1075","1623","0.0","93.95"
"Y:45032481-45033565","","Forward","1","1083","1085","1619","0.0","93.92"
"Y:45437443-45438527","","Forward","1","1083","1085","1619","0.0","93.92"
"Y:89380008-89381091","","Forward","1","1083","1084","1603","0.0","93.73"
"Y:89948758-89949840","","Reverse","1","1083","1085","1599","0.0","93.73"
"Y:42130120-42131200","","Forward","4","1083","1082","1595","0.0","93.72"
"X:147269561-147270641","","Forward","2","1083","1083","1423","0.0","91.69"
"Y:54283004-54283536","","Forward","9","541","533","895","0.0","96.25"
"Y:56115223-56115755","","Forward","9","541","533","895","0.0","96.25"
"Y:66836949-66837481","","Forward","9","541","533","895","0.0","96.25"
"Y:70079870-70080402","","Forward","9","541","533","895","0.0","96.25"
"Y:74108516-74109048","","Forward","9","541","533","895","0.0","96.25"
