"Genomic Location","Overlapping Gene(s)","Orientation","Query start","Query end","Length","Score","E-val","%ID"
"Y:86061754-86087956","Gm20820","Forward","1","26175","26264","49614","0.0","98.85"
"Y:63746478-63772759","Gm20885","Forward","1","26175","26312","49561","0.0","98.77"
"Y:51125202-51151484","Gm21117","Forward","1","26175","26313","49557","0.0","98.77"
"Y:77692790-77719038","Gm21650","Forward","1","26175","26287","49557","0.0","98.81"
"Y:88053297-88079494","Gm28102","Forward","1","26175","26283","49535","0.0","98.75"
"Y:55731738-55757908","Gm21858","Forward","1","26175","26267","49525","0.0","98.75"
"Y:35895328-35921544","Gm20896","Reverse","1","26175","26294","49519","0.0","98.73"
"Y:61646728-61672865","Gm21497","Forward","1","26175","26246","49513","0.0","98.77"
"Y:48856479-48882617","Gm28553","Forward","1","26175","26247","49509","0.0","98.77"
"Y:68806596-68832746","Gm20817","Reverse","1","26175","26250","49480","0.0","98.77"
"Y:67606654-67632909","Gm20874","Reverse","1","26175","26299","49468","0.0","98.74"
"Y:72220863-72247136","Gm20843","Reverse","1","26175","26312","49466","0.0","98.73"
"Y:76761582-76787729","Gm21173","Forward","1","26175","26249","49464","0.0","98.76"
"Y:77318993-77345251","Gm21638","Forward","1","26175","26302","49456","0.0","98.73"
"Y:68268651-68294916","Gm20937","Reverse","1","26175","26311","49432","0.0","98.69"
"Y:49571138-49597425","Gm21209","Forward","1","26175","26326","49414","0.0","98.67"
"Y:52445833-52472125","Gm20923","Reverse","1","26175","26333","49398","0.0","98.66"
"Y:70441864-70468162","Gm20888","Forward","1","26175","26335","49398","0.0","98.65"
"Y:62190848-62217137","Gm21518","Forward","1","26175","26328","49395","0.0","98.66"
"Y:65043509-65069802","Gm21171","Reverse","1","26175","26334","49395","0.0","98.65"
"Y:70957945-70984233","Gm28843","Forward","1","26175","26326","49310","0.0","98.61"
"Y:37681820-37708062","Gm29413","Reverse","1","26175","26303","49292","0.0","98.63"
"Y:20967477-20993675","Gm29866","Reverse","1","26175","26277","49284","0.0","98.67"
"Y:43952144-43978249","Gm21241","Forward","1","26175","26305","46685","0.0","97.28"
"Y:84097261-84120385","Gm21095","Forward","1","23106","23166","44651","0.0","99.34"
"Y:71469431-71492507","Gm20869","Forward","1","23106","23140","44066","0.0","99.05"
"Y:36413772-36436877","Gm28337","Reverse","1","23108","23167","43991","0.0","98.97"
"Y:25217863-25240912","Gm20857","Reverse","1","23106","23135","43967","0.0","98.99"
"Y:25730910-25753946","Gm20858","Reverse","1","23106","23129","43953","0.0","98.99"
"Y:62715582-62738742","Gm29546","Forward","1","23106","23199","43815","0.0","98.84"
"Y:50095850-50119011","Gm28870","Forward","1","23106","23200","43803","0.0","98.84"
"Y:88534595-88556841","Gm20819","Forward","1","22215","22296","42210","0.0","98.88"
"Y:83030929-83052263","Gm28827","Forward","1","21299","21400","40281","0.0","98.71"
"Y:28808962-28831285","Gm20811","Reverse","3793","26175","22478","40093","0.0","97.43"
"Y:63235786-63254648","Gm21627","Forward","7339","26175","18905","35697","0.0","98.83"
"Y:80934336-80953258","Gm28897","Forward","7339","26175","18943","35686","0.0","98.75"
"Y:87124138-87142917","Gm21477","Forward","7419","26175","18827","35541","0.0","98.82"
"Y:76232627-76250788","Gm29573","Forward","1","18170","18217","34567","0.0","98.94"
"Y:57705679-57723867","Gm28961","Forward","1","18170","18241","34470","0.0","98.82"
"Y:8257889-8276062","Gm20824","Forward","1","18170","18230","34415","0.0","98.78"
"Y:56509307-56527035","Gm21815","Forward","8460","26175","17757","33865","0.0","99.13"
"Y:4768843-4787594","Gm28356","Reverse","7405","26175","18853","33778","0.0","97.60"
"Y:46692685-46711412","Gm29211","Reverse","7407","26175","18849","33759","0.0","97.53"
"Y:31379292-31398026","Gm21737","Forward","7409","26175","18850","33751","0.0","97.53"
"Y:45955536-45974271","Gm29073","Forward","7403","26175","18857","33751","0.0","97.51"
"Y:58580331-58599050","Gm21405","Forward","7411","26175","18842","33733","0.0","97.53"
"Y:60456878-60475615","Gm20794","Reverse","7403","26175","18855","33723","0.0","97.51"
"Y:14408031-14426798","Gm30737","Forward","7423","26175","18842","33721","0.0","97.57"
"Y:47666496-47685232","Gm21170","Reverse","7403","26175","18855","33717","0.0","97.50"
"Y:42937631-42956362","Gm29165","Forward","7403","26175","18859","33707","0.0","97.48"
"Y:19120329-19139093","Gm35134","Forward","7429","26175","18840","33691","0.0","97.55"
"Y:30505035-30523767","Gm28090","Forward","7409","26175","18856","33683","0.0","97.46"
"Y:38774728-38793471","Gm20901","Reverse","7403","26175","18854","33626","0.0","97.46"
"Y:39595651-39614405","Gm29495","Forward","7429","26175","18847","33622","0.0","97.48"
"Y:29357714-29376427","Gm21853","Forward","7434","26175","18824","33604","0.0","97.50"
"Y:83536123-83553802","Gm21088","Forward","1","17636","17712","33600","0.0","98.92"
"Y:61317789-61336507","Gm21489","Reverse","7411","26175","18858","33577","0.0","97.36"
"Y:48527400-48546119","Gm21191","Reverse","7411","26175","18859","33569","0.0","97.36"
"Y:41619421-41638189","Gm21729","Reverse","7431","26175","18859","33567","0.0","97.41"
"Y:23672618-23690361","Gm29740","Reverse","8460","26175","17795","33531","0.0","98.76"
"Y:6596766-6615515","Gm28919","Forward","7443","26175","18834","33104","0.0","97.15"
"Y:10425965-10444691","Gm28510","Forward","7444","26175","18820","32871","0.0","97.05"
"Y:82235603-82251419","Gm21317","Forward","10320","26175","15880","30163","0.0","98.99"
"Y:81468387-81484087","Gm20911","Forward","10485","26175","15739","29689","0.0","98.84"
"Y:21487704-21503411","Gm31123","Reverse","10485","26175","15743","29683","0.0","98.82"
"Y:33255289-33271073","Gm21756","Forward","10320","26175","15893","28560","0.0","97.63"
"Y:7264095-7280021","Gm28998","Forward","10320","26175","15965","28505","0.0","97.52"
"Y:32389049-32404841","Gm21744","Forward","10320","26175","15910","28503","0.0","97.53"
"Y:7733273-7749199","Gm28576","Forward","10320","26175","15970","28463","0.0","97.47"
"Y:59606702-59622476","Gm20871","Reverse","10320","26175","15901","28438","0.0","97.49"
"Y:74477869-74491911","Gm29110","Forward","7339","21299","14065","26400","0.0","98.61"
"Y:87561344-87574890","Gm20906","Forward","10320","23861","13578","25716","0.0","98.93"
"Y:40290790-40304520","Gm21865","Reverse","12430","26175","13784","24819","0.0","97.74"
"Y:90511038-90524332","Gm29503","Reverse","7407","20738","13384","23854","0.0","97.44"
"Y:77495662-77507125","Gm28700","Forward","14744","26175","11491","21483","0.0","98.60"
"Y:67818566-67830028","Gm29639","Reverse","14744","26175","11492","21475","0.0","98.57"
"Y:87550948-87561355","Gm20906","Forward","1","10359","10411","19777","0.0","98.95"
"Y:82225209-82235608","Gm21317","Forward","1","10359","10407","19741","0.0","98.93"
"Y:32588411-32598883","Gm21094","Reverse","15693","26175","10549","17735","0.0","96.13"
"Y:33511116-33521587","Gm20838","Reverse","15693","26175","10553","17729","0.0","96.11"
"Y:90422794-90433263","Gm20837","Forward","15693","26175","10552","17715","0.0","96.08"
"Y:29652761-29663231","Gm21679","Reverse","15693","26175","10552","17690","0.0","96.06"
"Y:30706533-30717006","Gm29582","Reverse","15693","26175","10551","17686","0.0","96.05"
"Y:31602724-31613195","Gm28490","Reverse","15693","26175","10551","17682","0.0","96.05"
"Y:58782567-58793047","Gm21861","Reverse","15693","26175","10559","17676","0.0","96.01"
"Y:48333401-48343871","Gm20792","Forward","15693","26175","10555","17624","0.0","95.96"
"Y:61123789-61134259","1700040F15Rik","Forward","15693","26175","10555","17624","0.0","95.96"
"Y:57915138-57925602","","Reverse","15693","26175","10554","17615","0.0","95.94"
"Y:15177062-15187532","Gm31511","Forward","15693","26175","10554","17611","0.0","95.96"
"Y:19889665-19900135","Gm35843","Forward","15693","26175","10554","17611","0.0","95.96"
"Y:47472512-47482990","Gm21256","Forward","15693","26175","10562","17611","0.0","95.92"
"Y:59416934-59427391","Gm21758","Forward","15693","26175","10548","17541","0.0","95.89"
"Y:46502779-46513231","Gm29647","Forward","15693","26175","10549","17522","0.0","95.86"
"Y:43141094-43151549","Gm28504","Reverse","15693","26175","10550","17518","0.0","95.86"
"Y:44232123-44242579","Gm21739","Reverse","15693","26175","10557","17518","0.0","95.80"
"Y:42550083-42560535","Gm29276","Reverse","15693","26175","10552","17480","0.0","95.76"
"Y:34290963-34300593","Gm21647","Forward","7409","17054","9713","17101","0.0","97.06"
"Y:34307707-34316819","Gm21647","Forward","17040","26175","9165","16547","0.0","97.75"
"Y:13804584-13813969","Gm36728","Forward","16744","26175","9469","16514","0.0","96.90"
"Y:40905074-40914463","Gm20832","Reverse","16744","26175","9471","16514","0.0","96.92"
"Y:18517309-18526693","Gm30638","Forward","16744","26175","9469","16508","0.0","96.88"
"Y:56500805-56509294","Gm21815","Forward","1","8473","8493","16251","0.0","99.19"
"Y:41265241-41274638","Gm28597","Forward","16770","26175","9448","16195","0.0","96.63"
"Y:23690375-23698825","Gm29740","Reverse","1","8473","8482","16140","0.0","99.00"
"Y:41255906-41265247","Gm28597","Forward","7450","16734","9373","16065","0.0","96.56"
"Y:69375598-69383954","Gm28637","Forward","17834","26175","8365","15883","0.0","99.02"
"Y:18508022-18517328","Gm30638","Forward","7431","16735","9389","15644","0.0","95.87"
"Y:13795299-13804603","Gm36728","Forward","7431","16735","9388","15642","0.0","95.87"
"Y:89723932-89733064","Gm21996","Reverse","6498","15615","9188","15403","0.0","96.10"
"Y:57723847-57731932","Gm28961","Forward","18114","26175","8091","15253","0.0","98.84"
"Y:76250776-76258850","Gm29573","Forward","18116","26175","8081","15207","0.0","98.82"
"Y:8276042-8284109","Gm20824","Forward","18116","26175","8079","15177","0.0","98.76"
"Y:9706538-9715803","Gm29475","Reverse","7448","16726","9344","14505","0.0","94.53"
"Y:11406067-11415303","Gm28956","Reverse","7450","16726","9329","14367","0.0","94.37"
"Y:16091416-16100653","Gm38149","Reverse","7450","16726","9329","14357","0.0","94.36"
"Y:63228409-63235844","Gm21627","Forward","1","7431","7437","14302","0.0","99.34"
"Y:87116803-87124179","Gm21477","Forward","1","7380","7387","14247","0.0","99.42"
"Y:81457989-81465408","Gm20911","Forward","1","7417","7425","14168","0.0","99.14"
"Y:80926977-80934412","Gm28897","Forward","1","7459","7466","14154","0.0","98.90"
"Y:21506394-21513804","Gm31123","Reverse","1","7408","7418","14126","0.0","99.08"
"Y:44242789-44251028","Gm21739","Reverse","7403","15657","8305","14108","0.0","96.34"
"Y:90414540-90422784","Gm20837","Forward","7431","15657","8293","14102","0.0","96.38"
"Y:31613205-31621444","Gm28490","Reverse","7431","15657","8293","14096","0.0","96.36"
"Y:33521597-33529826","Gm20838","Reverse","7429","15657","8286","14094","0.0","96.38"
"Y:74470513-74477942","Gm29110","Forward","1","7460","7468","14092","0.0","98.79"
"Y:29663241-29671462","Gm21679","Reverse","7431","15657","8279","14073","0.0","96.39"
"Y:32598893-32607118","Gm21094","Reverse","7434","15657","8283","14071","0.0","96.35"
"Y:57925612-57933832","","Reverse","7431","15657","8282","14069","0.0","96.35"
"Y:58793057-58801281","Gm21861","Reverse","7431","15657","8288","14057","0.0","96.28"
"Y:48325166-48333362","Gm20792","Forward","7431","15615","8247","14047","0.0","96.41"
"Y:61115554-61123750","1700040F15Rik","Forward","7431","15615","8247","14047","0.0","96.41"
"Y:20710730-20718917","Gm36891","Forward","7434","15657","8268","13934","0.0","96.17"
"Y:60265219-60273254","Gm28891","Forward","18147","26175","8093","13547","0.0","96.02"
"Y:45948205-45955582","Gm29073","Forward","1","7387","7414","13391","0.0","97.77"
"Y:59625408-59632786","Gm20871","Reverse","1","7387","7414","13389","0.0","97.75"
"Y:42930295-42937675","Gm29165","Forward","1","7387","7417","13383","0.0","97.72"
"Y:46711364-46718740","Gm29211","Reverse","1","7387","7414","13381","0.0","97.75"
"Y:14400692-14408068","Gm30737","Forward","1","7378","7401","13377","0.0","97.81"
"Y:48546071-48553455","Gm21191","Reverse","1","7387","7419","13375","0.0","97.72"
"Y:61336459-61343843","Gm21489","Reverse","1","7387","7419","13375","0.0","97.72"
"Y:19112989-19120360","Gm35134","Forward","1","7374","7396","13373","0.0","97.82"
"Y:58572999-58580379","Gm21405","Forward","1","7387","7416","13373","0.0","97.72"
"Y:34283626-34291011","Gm21647","Forward","1","7387","7420","13363","0.0","97.70"
"Y:31371959-31379339","Gm21737","Forward","1","7386","7417","13361","0.0","97.68"
"Y:32378769-32386143","Gm21744","Forward","1","7384","7413","13361","0.0","97.71"
"Y:90524284-90531663","Gm29503","Reverse","1","7387","7417","13357","0.0","97.68"
"Y:30497701-30505083","Gm28090","Forward","1","7387","7419","13355","0.0","97.68"
"Y:47685184-47692564","","Reverse","1","7387","7417","13355","0.0","97.68"
"Y:60475567-60482947","Gm20794","Reverse","1","7387","7417","13347","0.0","97.67"
"Y:33245000-33252380","Gm21756","Forward","1","7386","7417","13345","0.0","97.65"
"Y:38793416-38800825","Gm20901","Reverse","1","7412","7444","13322","0.0","97.54"
"Y:7253769-7261171","Gm28998","Forward","1","7387","7427","13304","0.0","97.54"
"Y:7722923-7730326","Gm28576","Forward","1","7387","7428","13300","0.0","97.52"
"Y:41638161-41645515","Gm21729","Reverse","1","7362","7394","13300","0.0","97.65"
"Y:40309550-40316921","Gm21865","Reverse","1","7368","7399","13292","0.0","97.65"
"Y:29350375-29357740","Gm21853","Forward","1","7366","7402","13286","0.0","97.61"
"Y:39588302-39595682","Gm29495","Forward","1","7372","7411","13278","0.0","97.54"
"Y:4787542-4794938","Gm28356","Reverse","1","7387","7423","13213","0.0","97.44"
"Y:5440122-5448062","Gm20915","Reverse","18116","26129","8042","12659","0.0","94.72"
"Y:5448096-5455875","Gm20915","Reverse","10320","18114","7855","12357","0.0","94.75"
"Y:12292809-12299290","Gm29554","Forward","16760","23231","6510","11049","0.0","96.42"
"Y:17004691-17011170","Gm34015","Forward","16760","23231","6508","11049","0.0","96.44"
"Y:40914444-40920844","Gm20832","Reverse","10320","16735","6449","10851","0.0","96.20"
"Y:31461677-31467876","Gm28489","Forward","19990","26175","6250","10215","0.0","95.47"
"Y:33334718-33340914","Gm28211","Forward","19990","26175","6250","10205","0.0","95.44"
"Y:6583528-6589253","Gm28919","Forward","1","5705","5730","10086","0.0","97.26"
"Y:10412719-10418447","Gm28510","Forward","1","5705","5747","9983","0.0","96.85"
"Y:90499047-90504496","Gm29503","Reverse","20724","26175","5475","9956","0.0","97.92"
"Y:13782053-13787771","Gm36728","Forward","1","5705","5731","9912","0.0","96.88"
"Y:18494775-18500495","Gm30638","Forward","1","5705","5732","9910","0.0","96.88"
"Y:40931312-40937030","Gm20832","Reverse","1","5705","5733","9884","0.0","96.79"
"Y:20697392-20703109","Gm36891","Forward","4","5705","5728","9875","0.0","96.82"
"Y:32614748-32620461","Gm21094","Reverse","1","5705","5732","9813","0.0","96.67"
"Y:58808906-58814615","Gm21861","Reverse","1","5705","5733","9807","0.0","96.65"
"Y:31629063-31634774","Gm28490","Reverse","1","5705","5733","9803","0.0","96.65"
"Y:47450942-47456654","Gm21256","Forward","1","5705","5734","9799","0.0","96.63"
"Y:30732871-30738579","Gm29582","Reverse","1","5705","5733","9786","0.0","96.60"
"Y:41242177-41247881","Gm28597","Forward","1","5705","5739","9782","0.0","96.48"
"Y:29679112-29684817","Gm21679","Reverse","1","5705","5731","9780","0.0","96.60"
"Y:11344454-11350776","Gm28956","Reverse","10320","16726","6432","9772","0.0","93.98"
"Y:16029862-16036184","Gm38183","Reverse","10320","16726","6432","9772","0.0","93.98"
"Y:60241184-60246892","Gm28891","Forward","1","5705","5733","9770","0.0","96.56"
"Y:44258761-44264462","Gm21739","Reverse","1","5705","5729","9768","0.0","96.58"
"Y:48311837-48317547","Gm20792","Forward","1","5705","5734","9768","0.0","96.56"
"Y:61102229-61107939","1700040F15Rik","Forward","1","5705","5734","9768","0.0","96.56"
"Y:33537477-33543182","Gm20838","Reverse","1","5705","5732","9766","0.0","96.56"
"Y:43167518-43173215","Gm28504","Reverse","1","5705","5726","9754","0.0","96.54"
"Y:59395247-59400944","Gm21758","Forward","1","5705","5727","9720","0.0","96.47"
"Y:46481148-46486838","Gm29647","Forward","1","5705","5726","9716","0.0","96.45"
"Y:19867846-19873542","Gm35843","Forward","1","5705","5727","9707","0.0","96.40"
"Y:15155233-15160929","Gm31511","Forward","1","5705","5727","9699","0.0","96.39"
"Y:89739862-89745550","Gm21996","Reverse","1","5705","5728","9649","0.0","96.25"
"Y:42576589-42582268","Gm29276","Reverse","1","5705","5731","9610","0.0","96.09"
"Y:12273914-12279585","Gm29554","Forward","1","5705","5724","9560","0.0","96.05"
"Y:16985800-16991469","","Forward","1","5705","5725","9531","0.0","95.98"
"Y:83052389-83057301","Gm28827","Forward","21291","26175","4915","9280","0.0","98.82"
"Y:74492037-74496958","Gm29110","Forward","21291","26175","4924","9244","0.0","98.62"
"Y:47467206-47472502","Gm21256","Forward","10320","15657","5351","9124","0.0","96.45"
"Y:30717016-30722314","Gm29582","Reverse","10320","15657","5351","9116","0.0","96.45"
"Y:20723977-20729424","Gm36891","Forward","20720","26175","5499","9110","0.0","95.76"
"Y:60257486-60262753","Gm28891","Forward","10320","15615","5309","9106","0.0","96.63"
"Y:89713420-89718869","Gm21996","Reverse","20720","26175","5500","9076","0.0","95.69"
"Y:40304531-40309576","Gm21865","Reverse","7434","12454","5062","9042","0.0","97.49"
"Y:42560557-42565848","Gm29276","Reverse","10320","15628","5329","9013","0.0","96.32"
"Y:43151588-43156846","Gm28504","Reverse","10320","15615","5310","8999","0.0","96.33"
"Y:46497484-46502740","Gm29647","Forward","10320","15613","5308","8987","0.0","96.31"
"Y:59411639-59416895","Gm21758","Forward","10324","15616","5307","8983","0.0","96.31"
"Y:15171748-15177023","Gm31511","Forward","10320","15611","5311","8952","0.0","96.25"
"Y:19884351-19889626","Gm35843","Forward","10320","15611","5312","8938","0.0","96.22"
"Y:20718927-20723948","Gm36891","Forward","15693","20731","5052","8651","0.0","96.63"
"Y:89718883-89723893","Gm21996","Reverse","15693","20731","5049","8627","0.0","96.55"
"Y:4238868-4244232","Gm28191","Forward","7450","12798","5410","8040","0.0","93.59"
"Y:90401242-90405262","Gm20837","Forward","1","4011","4035","6951","0.0","96.80"
"Y:4357116-4361353","Gm21064","Forward","10320","14578","4276","6501","0.0","94.22"
"Y:11704585-11708329","Gm28951","Forward","11760","15531","3787","6317","0.0","95.99"
"Y:16389974-16393717","Gm32033","Forward","11760","15531","3787","6311","0.0","95.96"
"Y:83553791-83557129","","Forward","22852","26175","3339","6269","0.0","98.74"
"Y:84120401-84123494","Gm21095","Forward","23086","26175","3094","5997","0.0","99.55"
"Y:36410564-36413664","Gm28337","Reverse","23086","26175","3101","5878","0.0","99.00"
"Y:71492551-71495632","Gm20869","Forward","23106","26175","3082","5874","0.0","99.09"
"Y:25214733-25217839","Gm20857","Reverse","23086","26175","3109","5854","0.0","98.75"
"Y:25727795-25730900","Gm20858","Reverse","23086","26175","3108","5854","0.0","98.78"
"Y:88557815-88560905","Gm20819","Forward","23106","26175","3091","5803","0.0","98.67"
"Y:50119021-50122131","Gm28870","Forward","23086","26175","3111","5736","0.0","98.26"
"Y:62738750-62741860","Gm29546","Forward","23086","26175","3111","5728","0.0","98.23"
"Y:11680246-11683386","Gm28951","Forward","1","3137","3148","5629","0.0","97.62"
"Y:16365640-16368780","Gm32033","Forward","1","3137","3148","5629","0.0","97.62"
"Y:21503409-21506459","Gm31123","Reverse","7395","10441","3066","5625","0.0","98.01"
"Y:81465330-81468389","Gm20911","Forward","7377","10441","3083","5593","0.0","97.73"
"Y:59622467-59625450","Gm20871","Reverse","7403","10359","2990","5335","0.0","97.42"
"Y:33252333-33255298","Gm21756","Forward","7409","10359","2977","5321","0.0","97.51"
"Y:32386098-32389062","Gm21744","Forward","7411","10359","2975","5311","0.0","97.48"
"Y:7730288-7733280","Gm28576","Forward","7403","10359","2996","5269","0.0","97.03"
"Y:4341105-4344466","Gm21064","Forward","1","3364","3380","5261","0.0","94.62"
"Y:7261123-7264108","Gm28998","Forward","7411","10359","2989","5250","0.0","96.99"
"Y:15168780-15171759","Gm31511","Forward","7403","10359","2984","5169","0.0","96.82"
"Y:19881383-19884362","Gm35843","Forward","7403","10359","2984","5169","0.0","96.82"
"Y:30722301-30725254","Gm29582","Reverse","7431","10359","2957","5143","0.0","96.92"
"Y:47464268-47467219","Gm21256","Forward","7431","10359","2956","5129","0.0","96.85"
"Y:60254546-60257493","Gm28891","Forward","7437","10359","2952","5117","0.0","96.82"
"Y:42565837-42568770","Gm29276","Reverse","7449","10359","2941","5064","0.0","96.67"
"Y:16385128-16388059","Gm32033","Forward","7448","10359","2937","5006","0.0","96.49"
"Y:11699733-11702665","Gm28951","Forward","7448","10359","2938","5003","0.0","96.46"
"Y:59408681-59411644","Gm21758","Forward","7423","10359","2971","4985","0.0","96.10"
"Y:46494535-46497487","Gm29647","Forward","7434","10359","2960","4979","0.0","96.15"
"Y:43156861-43159821","Gm28504","Reverse","7431","10359","2966","4973","0.0","96.09"
"Y:40920837-40923768","Gm20832","Reverse","7423","10359","2964","4943","0.0","95.78"
"Y:4362103-4365428","Gm21064","Forward","14759","18115","3385","4894","0.0","92.91"
"Y:12290018-12292829","Gm29554","Forward","13899","16743","2851","4783","0.0","96.07"
"Y:17001901-17004711","Gm34015","Forward","13899","16743","2851","4777","0.0","96.04"
"Y:69668368-69670859","Gm29134","Forward","23695","26175","2492","4757","0.0","99.12"
"Y:11350781-11353721","Gm28956","Reverse","7440","10359","2944","4750","0.0","95.31"
"Y:16036181-16039121","Gm38183","Reverse","7440","10359","2944","4750","0.0","95.31"
"Y:4354197-4357121","Gm21064","Forward","7450","10359","2934","4670","0.0","95.02"
"Y:9473487-9476655","Gm28848","Reverse","2501","5705","3217","4504","0.0","92.48"
"Y:9366100-9369274","","Forward","2501","5705","3218","4495","0.0","92.48"
"Y:76594904-76598068","","Forward","2501","5705","3220","4495","0.0","92.42"
"Y:8591158-8594334","","Forward","2501","5705","3218","4483","0.0","92.48"
"Y:83946137-83949295","","Forward","2501","5705","3217","4461","0.0","92.23"
"Y:5324312-5328867","","Forward","10972","15567","4665","4279","0.0","86.32"
"Y:60262792-60265242","Gm28891","Forward","15693","18140","2456","4204","0.0","96.66"
"Y:4529299-4531681","Gm28241","Forward","23751","26129","2390","4028","0.0","96.40"
"Y:12280923-12283177","Gm29554","Forward","11004","13273","2272","3904","0.0","96.70"
"Y:16992807-16995060","","Forward","11004","13273","2272","3898","0.0","96.65"
"Y:4344471-4346748","Gm21064","Forward","3427","5705","2284","3485","0.0","94.40"
"Y:4226124-4228288","Gm28191","Forward","1","2161","2179","3421","0.0","94.77"
"Y:5703823-5706124","","Reverse","3394","5705","2316","3415","0.0","93.70"
"Y:76080907-76083216","","Forward","3385","5705","2326","3398","0.0","93.51"
"Y:85188084-85190395","","Forward","3383","5705","2328","3374","0.0","93.30"
"Y:55577629-55579937","","Forward","3383","5705","2328","3364","0.0","93.30"
"Y:57551593-57553903","","Forward","3383","5705","2328","3364","0.0","93.30"
"Y:22492142-22494454","","Reverse","3383","5705","2328","3360","0.0","93.26"
"Y:67065975-67068285","Gm29000","Forward","3383","5705","2328","3360","0.0","93.26"
"Y:79685008-79687318","","Forward","3383","5705","2328","3360","0.0","93.26"
"Y:54206069-54208380","","Forward","3383","5705","2328","3358","0.0","93.26"
"Y:56038285-56040596","","Forward","3383","5705","2328","3358","0.0","93.26"
"Y:66760003-66762314","Gm29003, Gm28749","Forward","3383","5705","2328","3358","0.0","93.26"
"Y:68996195-68998506","Gm28819","Reverse","3385","5705","2329","3356","0.0","93.26"
"Y:11361243-11363544","Gm28956","Reverse","3397","5705","2312","3354","0.0","93.43"
"Y:16046643-16048944","","Reverse","3397","5705","2312","3354","0.0","93.43"
"Y:78563490-78565795","","Forward","3383","5705","2328","3354","0.0","93.26"
"Y:75556190-75558348","","Forward","1","2161","2174","3348","0.0","94.39"
"Y:70002904-70005212","Gm28079","Forward","3383","5705","2328","3340","0.0","93.13"
"Y:80483318-80485628","","Forward","3383","5705","2329","3338","0.0","93.13"
"Y:85548602-85550910","","Forward","3383","5705","2329","3334","0.0","93.13"
"Y:87918419-87920583","","Reverse","1","2161","2179","3334","0.0","94.22"
"Y:38151411-38153717","","Reverse","3383","5704","2327","3332","0.0","93.08"
"Y:8090843-8093148","Gm29048","Forward","3383","5705","2328","3330","0.0","93.13"
"Y:34759378-34761687","","Reverse","3383","5705","2328","3330","0.0","93.08"
"Y:69330857-69333167","Gm33815","Reverse","3383","5705","2329","3330","0.0","93.04"
"Y:74031529-74033836","Gm29617","Forward","3383","5705","2328","3330","0.0","93.08"
"Y:85908938-85911247","","Forward","3383","5705","2330","3330","0.0","93.09"
"Y:70288361-70290520","Gm29644","Forward","1","2161","2176","3319","0.0","94.21"
"Y:75042347-75044507","","Forward","1","2161","2175","3319","0.0","94.21"
"Y:86453122-86455429","","Forward","3383","5705","2328","3319","0.0","93.00"
