"Genomic Location","Overlapping Gene(s)","Orientation","Query start","Query end","Length","Score","E-val","%ID"
"Y:56323498-56325826","Gm21819","Reverse","1","2330","2333","4415","0.0","98.93"
"Y:74300073-74302401","Gm20805","Reverse","1","2330","2333","4415","0.0","98.93"
"Y:75025253-75027584","Gm20813","Reverse","1","2330","2336","4415","0.0","98.89"
"Y:75539575-75541903","Gm21111","Reverse","1","2330","2331","4415","0.0","98.97"
"Y:53415953-53418283","Gm20747","Reverse","1","2330","2332","4414","0.0","98.97"
"Y:53712597-53714924","Gm21920, Gm29484","Reverse","1","2330","2334","4408","0.0","98.89"
"Y:62020256-62022581","Gm20804","Reverse","1","2330","2330","4408","0.0","98.93"
"Y:66405831-66408158","Gm21889","Forward","1","2330","2334","4408","0.0","98.89"
"CHR_MG4213_PATCH:49392575-49394900","Gm29267","Reverse","1","2330","2330","4408","0.0","98.93"
"Y:35299746-35302076","Gm20799","Forward","1","2330","2332","4406","0.0","98.93"
"Y:70271302-70273634","Gm21118, Gm29644","Reverse","1","2330","2334","4406","0.0","98.89"
"Y:84562572-84564899","Gm21394","Reverse","1","2330","2331","4406","0.0","98.93"
"Y:88885784-88888117","Gm29390","Reverse","1","2330","2335","4402","0.0","98.84"
"Y:50954709-50957038","Gm20887","Reverse","1","2330","2333","4398","0.0","98.84"
"Y:72038870-72041201","Gm20842","Reverse","1","2330","2333","4398","0.0","98.84"
"Y:81799145-81801473","Gm20801","Reverse","1","2330","2331","4396","0.0","98.88"
"Y:49917387-49919714","Gm21923","Reverse","1","2330","2332","4392","0.0","98.84"
"Y:62537109-62539436","Gm21877","Reverse","1","2330","2332","4392","0.0","98.84"
"Y:83926912-83929258","Gm20864","Reverse","1","2330","2347","4392","0.0","98.55"
"Y:88401226-88403563","Gm21792","Reverse","1","2330","2339","4390","0.0","98.72"
"Y:50435036-50437365","Gm20881","Reverse","1","2330","2332","4388","0.0","98.84"
"Y:52261804-52264134","Gm21245","Reverse","1","2330","2333","4388","0.0","98.80"
"Y:63055049-63057378","Gm21617","Reverse","1","2330","2332","4388","0.0","98.84"
"Y:64858530-64860860","Gm20921","Reverse","1","2330","2333","4388","0.0","98.80"
"Y:82861206-82863536","Gm20849","Reverse","1","2330","2333","4388","0.0","98.80"
"Y:21164578-21166905","Gm20909","Forward","1","2330","2331","4386","0.0","98.84"
"Y:57016698-57019046","Gm20913","Reverse","1","2330","2350","4386","0.0","98.47"
"Y:35567974-35570304","Gm21872","Forward","1","2330","2333","4384","0.0","98.80"
"Y:8069170-8071499","Gm20825","Reverse","1","2330","2332","4380","0.0","98.80"
"Y:67947336-67949664","Gm21806","Forward","1","2330","2333","4380","0.0","98.76"
"Y:71297826-71300155","Gm20868","Reverse","1","2330","2332","4380","0.0","98.80"
"Y:85528519-85530853","Gm20854","Reverse","1","2330","2336","4374","0.0","98.72"
"Y:37883128-37885458","Gm20922","Forward","1","2330","2335","4372","0.0","98.67"
"Y:80756212-80758541","Gm20841","Reverse","1","2330","2335","4370","0.0","98.63"
"Y:38171507-38173837","Gm21924","Forward","1","2330","2334","4366","0.0","98.67"
"Y:73313690-73316027","Gm21683","Reverse","1","2330","2339","4366","0.0","98.59"
"Y:51680400-51682729","Gm21396","Reverse","1","2330","2332","4364","0.0","98.71"
"Y:64301775-64304104","Gm20907","Reverse","1","2330","2332","4364","0.0","98.71"
"Y:86943497-86945832","Gm21470","Reverse","1","2330","2338","4364","0.0","98.59"
"Y:55043180-55045534","Gm20930","Reverse","1","2330","2356","4362","0.0","98.22"
"Y:28731989-28734320","Gm20810","Forward","1","2330","2337","4358","0.0","98.55"
"Y:68463361-68465691","Gm21127","Forward","1","2330","2334","4358","0.0","98.63"
"Y:37428980-37431301","Gm21835","Forward","1","2330","2332","4356","0.0","98.58"
"Y:26946045-26948365","Gm20892","Forward","1","2330","2332","4354","0.0","98.58"
"Y:27691129-27693449","Gm21506","Forward","1","2330","2332","4354","0.0","98.58"
"Y:78835721-78838048","Gm20806","Reverse","1","2330","2335","4354","0.0","98.54"
"Y:85167974-85170295","Gm20856","Reverse","1","2330","2333","4350","0.0","98.50"
"Y:83361559-83363889","Gm21802","Reverse","1","2330","2333","4348","0.0","98.63"
"Y:76060826-76063150","Gm20904","Reverse","1","2330","2333","4344","0.0","98.50"
"Y:77148599-77150928","Gm20859","Reverse","1","2330","2334","4344","0.0","98.54"
"Y:78034891-78037224","Gm21658","Reverse","1","2330","2338","4340","0.0","98.42"
"Y:79958259-79960590","Gm21248","Reverse","1","2330","2338","4340","0.0","98.42"
"Y:36903813-36906135","Gm29024","Forward","1","2330","2333","4336","0.0","98.46"
"Y:37099108-37101430","Gm21799","Forward","1","2330","2333","4336","0.0","98.46"
"Y:67339049-67341381","Gm21114","Reverse","1","2330","2339","4336","0.0","98.38"
"Y:23867059-23869385","Gm20840","Forward","1","2330","2331","4329","0.0","98.50"
"Y:55557518-55559840","Gm21330","Reverse","1","2330","2333","4329","0.0","98.41"
"Y:53125384-53127716","Gm21275","Reverse","1","2330","2334","4327","0.0","98.46"
"Y:65723097-65725429","Gm20934","Reverse","1","2330","2334","4327","0.0","98.46"
"Y:73535405-73537728","Gm20902","Reverse","1","2330","2333","4327","0.0","98.41"
"Y:83789744-83792096","Gm20862","Reverse","1","2330","2358","4327","0.0","97.96"
"Y:24380317-24382639","Gm21845","Forward","1","2330","2332","4323","0.0","98.41"
"Y:27922817-27925141","Gm20891","Forward","1","2330","2335","4321","0.0","98.33"
"Y:57531414-57533736","Gm21943","Reverse","1","2330","2333","4321","0.0","98.37"
"Y:28442246-28444565","Gm21642","Forward","1","2330","2332","4317","0.0","98.37"
"Y:72967887-72970215","Gm20848","Reverse","1","2330","2333","4317","0.0","98.41"
"Y:25406561-25408883","Gm21791","Forward","1","2330","2332","4315","0.0","98.37"
"Y:72894382-72896711","Gm20847","Reverse","1","2330","2334","4313","0.0","98.37"
"Y:26432720-26435040","Gm21755","Forward","1","2330","2332","4307","0.0","98.33"
"Y:27177790-27180110","Gm21771","Forward","1","2330","2332","4307","0.0","98.33"
"Y:23305255-23307588","Gm20925","Forward","1","2330","2336","4305","0.0","98.29"
"Y:24893426-24895747","Gm21350","Forward","1","2330","2332","4305","0.0","98.33"
"Y:25919643-25921964","Gm21890","Forward","1","2330","2332","4305","0.0","98.33"
"Y:38671823-38674155","Gm21787","Forward","1","2330","2339","4289","0.0","98.16"
"Y:36090085-36092414","Gm20898","Forward","1","2330","2334","4285","0.0","98.24"
"Y:21684745-21687076","Gm38181","Forward","1","2330","2337","4263","0.0","98.07"
"Y:81284853-81287184","Gm28895","Reverse","1","2330","2337","4240","0.0","97.95"
"Y:50360334-50362660","Gm20880","Reverse","1","2330","2337","4214","0.0","97.73"
"Y:62980344-62982670","Gm21530","Reverse","1","2330","2337","4214","0.0","97.73"
"Y:27997336-27999662","Gm20893","Forward","1","2330","2338","4212","0.0","97.73"
"Y:26507319-26509646","Gm20895","Forward","1","2330","2338","4198","0.0","97.65"
"Y:27252411-27254738","Gm21476","Forward","1","2330","2338","4198","0.0","97.65"
"Y:71223184-71225511","Gm20866","Reverse","1","2330","2338","4194","0.0","97.60"
"Y:28516775-28519103","Gm21804","Forward","1","2330","2339","4186","0.0","97.56"
"Y:5725986-5728321","Gm20914","Forward","1","2330","2339","4137","0.0","97.35"
"Y:9344832-9347176","Gm21812","Reverse","1","2330","2348","4117","0.0","97.06"
"Y:6016859-6019215","Gm28436","Forward","1","2330","2360","4113","0.0","96.82"
"Y:8569934-8572281","Gm28144","Reverse","1","2330","2351","4105","0.0","96.94"
"Y:8911218-8913548","Gm28329","Reverse","1","2330","2344","4097","0.0","96.93"
"Y:8832817-8835161","Gm20815","Reverse","1","2330","2351","4095","0.0","96.85"
"Y:38246239-38248569","Gm21735","Forward","1","2330","2337","3933","0.0","96.28"
"Y:68537963-68540294","Gm20816","Forward","1","2330","2337","3908","0.0","96.15"
"Y:77073906-77076238","Gm21180","Reverse","1","2330","2338","3900","0.0","96.11"
"Y:51605670-51608008","Gm21387","Reverse","1","2330","2342","3888","0.0","95.99"
"Y:53050665-53053003","Gm21268","Reverse","1","2330","2342","3888","0.0","95.99"
"Y:64226934-64229272","Gm20882","Reverse","1","2330","2342","3888","0.0","95.99"
"Y:65648363-65650701","Gm20936","Reverse","1","2330","2342","3888","0.0","95.99"
"Y:80681681-80684012","Gm20791","Reverse","1","2330","2338","3886","0.0","96.02"
"Y:36163985-36166324","Gm29333","Forward","1","2330","2343","3884","0.0","95.95"
"Y:67264362-67266692","Gm28611","Reverse","1","2330","2337","3878","0.0","95.98"
"Y:78761216-78763547","Gm20808","Reverse","1","2330","2338","3878","0.0","95.98"
"Y:37957819-37960149","Gm20738","Forward","1","2330","2337","3874","0.0","95.98"
"Y:72382440-72384773","Gm20844","Reverse","1","2330","2340","3874","0.0","95.94"
"Y:24455065-24457403","Gm20809","Forward","1","2330","2342","3872","0.0","95.90"
"Y:24968089-24970427","Gm21412","Forward","1","2330","2342","3872","0.0","95.90"
"Y:25994304-25996642","Gm21443","Forward","1","2330","2342","3872","0.0","95.90"
"Y:79590141-79592470","Gm21823","Reverse","1","2330","2337","3872","0.0","95.93"
"Y:76500645-76502984","Gm21155","Reverse","1","2330","2342","3870","0.0","95.90"
"Y:79883474-79885804","Gm29607","Reverse","1","2330","2337","3870","0.0","95.93"
"Y:85453695-85456032","Gm21785","Reverse","1","2330","2341","3868","0.0","95.90"
"Y:52607500-52609832","Gm21249","Reverse","1","2330","2339","3866","0.0","95.90"
"Y:65205187-65207519","Gm20924","Reverse","1","2330","2339","3866","0.0","95.90"
"Y:22586902-22589231","Gm36978","Forward","1","2330","2337","3864","0.0","95.89"
"Y:25481184-25483522","Gm21427","Forward","1","2330","2342","3864","0.0","95.86"
"Y:7994829-7997160","Gm29049","Reverse","1","2330","2338","3862","0.0","95.89"
"Y:34560222-34562556","Gm21201","Forward","1","2330","2341","3862","0.0","95.86"
"Y:34854280-34856612","Gm29075","Forward","1","2330","2337","3862","0.0","95.89"
"Y:38746140-38748470","Gm28770","Forward","1","2330","2337","3862","0.0","95.89"
"Y:48594654-48596986","Gm21271","Reverse","1","2330","2339","3862","0.0","95.90"
"Y:49842788-49845119","Gm21316","Reverse","1","2330","2338","3862","0.0","95.89"
"Y:61385040-61387372","Gm21832","Reverse","1","2330","2339","3862","0.0","95.90"
"Y:62462506-62464837","Gm20823","Reverse","1","2330","2338","3862","0.0","95.89"
"Y:69091290-69093629","Gm21151","Forward","1","2330","2342","3862","0.0","95.86"
"Y:69625696-69628035","Gm20932","Reverse","1","2330","2342","3862","0.0","95.86"
"Y:70706007-70708338","Gm20886","Reverse","1","2330","2338","3862","0.0","95.89"
"Y:72819508-72821849","Gm20846","Reverse","1","2330","2346","3862","0.0","95.82"
"Y:85814088-85816425","Gm21881","Reverse","1","2330","2341","3860","0.0","95.86"
"Y:23941826-23944164","Gm35955","Forward","1","2330","2342","3856","0.0","95.82"
"Y:35642656-35644994","Gm20798","Forward","1","2330","2342","3856","0.0","95.82"
"Y:78471133-78473462","Gm29149","Reverse","1","2330","2337","3856","0.0","95.85"
"Y:51391023-51393355","Gm20884","Reverse","1","2330","2339","3854","0.0","95.85"
"Y:64012298-64014630","Gm21654","Reverse","1","2330","2339","3854","0.0","95.85"
"Y:73239082-73241415","Gm20800","Reverse","1","2330","2338","3854","0.0","95.85"
"Y:74225718-74228048","Gm21784","Reverse","1","2330","2339","3854","0.0","95.85"
"Y:82786920-82789247","Gm21344","Reverse","1","2330","2338","3854","0.0","95.81"
"Y:23379993-23382325","Gm20926","Forward","1","2330","2339","3850","0.0","95.81"
"Y:53341432-53343767","Gm21285","Reverse","1","2330","2340","3850","0.0","95.81"
"Y:65939140-65941475","Gm20933","Reverse","1","2330","2340","3850","0.0","95.81"
"Y:68022032-68024365","Gm20935","Forward","1","2330","2340","3850","0.0","95.81"
"Y:74788825-74791164","Gm21076","Reverse","1","2330","2343","3848","0.0","95.73"
"Y:50880038-50882366","Gm20889","Reverse","1","2330","2337","3846","0.0","95.81"
"Y:63500777-63503105","Gm21634","Reverse","1","2330","2337","3846","0.0","95.81"
"Y:49317932-49320262","Gm21308","Reverse","1","2330","2338","3844","0.0","95.81"
"Y:61945612-61947942","Gm20803","Reverse","1","2330","2338","3844","0.0","95.81"
"Y:83852238-83854574","Gm20863","Reverse","1","2330","2340","3844","0.0","95.77"
"CHR_MG4213_PATCH:49317932-49320262","Gm21308","Reverse","1","2330","2338","3844","0.0","95.81"
"Y:84365429-84367761","Gm28476","Reverse","1","2330","2337","3842","0.0","95.81"
"Y:80388444-80390773","Gm28158","Reverse","1","2330","2337","3840","0.0","95.76"
"Y:75465551-75467886","Gm21922","Reverse","1","2330","2340","3838","0.0","95.73"
"Y:87824750-87827081","Gm28107","Reverse","1","2330","2338","3838","0.0","95.77"
"Y:79074119-79076451","Gm20919","Reverse","1","2330","2339","3834","0.0","95.72"
"Y:86365600-86367939","Gm20861","Reverse","1","2330","2343","3832","0.0","95.73"
"Y:23096355-23098686","Gm21661","Forward","1","2330","2338","3830","0.0","95.72"
"Y:54414697-54417028","Gm21740","Reverse","1","2330","2340","3830","0.0","95.68"
"Y:66970997-66973328","Gm29002","Reverse","1","2330","2340","3830","0.0","95.68"
"Y:82019099-82021430","Gm21790","Reverse","1","2330","2338","3830","0.0","95.72"
"Y:55483165-55485497","Gm21733","Reverse","1","2330","2340","3828","0.0","95.68"
"Y:89473525-89475868","Gm28671","Reverse","1","2330","2349","3828","0.0","95.57"
"Y:57457148-57459481","Gm21868","Reverse","1","2330","2340","3827","0.0","95.68"
"Y:21241583-21243914","Gm20865","Forward","1","2330","2339","3825","0.0","95.68"
"Y:43514186-43516544","","Forward","1","2329","2359","3825","0.0","95.34"
"Y:19671373-19673723","Gm38369","Reverse","1","2330","2353","3823","0.0","95.50"
"Y:53638004-53640337","Gm29249","Reverse","1","2330","2340","3823","0.0","95.64"
"Y:56249332-56251663","Gm21851","Reverse","1","2330","2340","3823","0.0","95.64"
"CHR_MG4211_PATCH:66022077-66024410","","Forward","1","2330","2340","3823","0.0","95.64"
"Y:55943804-55946136","Gm28203","Reverse","1","2330","2340","3821","0.0","95.64"
"Y:83287758-83290082","Gm21864","Reverse","1","2330","2337","3819","0.0","95.59"
"Y:70196712-70199038","Gm21672","Reverse","1","2330","2338","3817","0.0","95.64"
"Y:82492833-82495162","Gm29470","Reverse","1","2330","2337","3817","0.0","95.64"
"Y:5145372-5147707","Gm29354","Forward","1","2330","2344","3815","0.0","95.44"
"Y:14958771-14961121","Gm37044","Reverse","1","2330","2353","3815","0.0","95.45"
"Y:75986602-75988936","Gm21875","Reverse","1","2330","2341","3815","0.0","95.60"
"Y:54111546-54113878","Gm28275","Reverse","1","2330","2340","3813","0.0","95.60"
"Y:66665674-66668006","Gm28795","Reverse","1","2330","2340","3813","0.0","95.60"
"Y:77960869-77963196","Gm20867","Reverse","1","2330","2339","3813","0.0","95.60"
"Y:9131563-9133916","Gm21292","Reverse","1","2330","2356","3811","0.0","95.33"
"Y:32124277-32126624","Gm21753","Reverse","1","2329","2352","3809","0.0","95.37"
"Y:69908129-69910462","Gm28080","Reverse","1","2330","2341","3809","0.0","95.56"
"Y:73936675-73939008","Gm28273","Reverse","1","2330","2341","3809","0.0","95.56"
"Y:83714961-83717300","Gm21741","Reverse","1","2330","2344","3807","0.0","95.52"
"Y:81724480-81726808","Gm20912","Reverse","1","2330","2339","3799","0.0","95.51"
"Y:9781859-9784200","Gm20821","Forward","1","2329","2347","3795","0.0","95.31"
"Y:39076859-39079212","Gm29496","Forward","1","2330","2358","3795","0.0","95.25"
"Y:33105078-33107428","Gm21810","Reverse","1","2329","2355","3793","0.0","95.24"
"Y:34028062-34030411","Gm21745","Reverse","1","2329","2355","3791","0.0","95.24"
"Y:11464380-11466697","Gm28952","Forward","1","2329","2332","3789","0.0","95.54"
"Y:16149745-16152062","Gm38145","Forward","1","2329","2332","3789","0.0","95.54"
"Y:35348841-35351163","Gm29279","Forward","1","2330","2338","3789","0.0","95.42"
"Y:84488959-84491293","Gm21782","Reverse","1","2330","2344","3789","0.0","95.39"
"Y:86869234-86871581","Gm21462","Reverse","1","2330","2351","3789","0.0","95.28"
"Y:81203672-81205990","Gm21282","Reverse","1","2330","2339","3787","0.0","95.30"
"Y:8764108-8766459","Gm28099","Reverse","1","2330","2355","3785","0.0","95.20"
"Y:31231854-31234205","Gm21908","Reverse","1","2329","2356","3785","0.0","95.20"
"Y:89844712-89847053","Gm21803","Forward","2","2330","2348","3785","0.0","95.36"
"Y:59830242-59832584","Gm21843","Forward","1","2329","2352","3783","0.0","95.20"
"Y:85016674-85018994","Gm21879","Reverse","1","2330","2337","3783","0.0","95.38"
"Y:42224441-42226797","","Reverse","1","2330","2361","3779","0.0","95.09"
"Y:47890708-47893050","Gm21751","Forward","1","2329","2353","3777","0.0","95.16"
"Y:60681088-60683430","Gm21918","Forward","1","2329","2353","3777","0.0","95.16"
"Y:88804632-88806947","Gm21287","Reverse","1","2330","2336","3775","0.0","95.29"
"Y:89328650-89330993","Gm21838","Reverse","1","2326","2348","3771","0.0","95.23"
"Y:58368707-58371049","Gm21724","Reverse","1","2329","2353","3769","0.0","95.11"
"Y:30097074-30099414","Gm29317","Reverse","1","2329","2352","3767","0.0","95.11"
"Y:30360651-30362991","Gm28093","Reverse","1","2329","2352","3767","0.0","95.11"
"Y:39988160-39990509","Gm28371","Reverse","1","2329","2355","3767","0.0","95.12"
"Y:5793403-5795732","Gm28171","Forward","1","2330","2342","3763","0.0","95.30"
"Y:46968762-46971104","Gm28603","Forward","1","2329","2352","3763","0.0","95.11"
"Y:43369783-43372143","Gm28567","Forward","1","2330","2365","3759","0.0","94.93"
"Y:42735226-42737567","Gm21805","Reverse","1","2329","2352","3757","0.0","95.07"
"Y:44757853-44760191","Gm21856","Reverse","1","2329","2351","3757","0.0","95.02"
"Y:54968616-54970934","Gm20927","Reverse","1","2330","2338","3757","0.0","95.21"
"Y:45753172-45755514","Gm28459","Reverse","1","2329","2352","3755","0.0","95.07"
"Y:12175424-12177773","Gm28657","Reverse","1","2330","2352","3751","0.0","95.07"
"Y:74950517-74952848","Gm21869","Reverse","1","2330","2344","3751","0.0","95.14"
"Y:16614006-16616352","Gm38016","Reverse","5","2329","2351","3749","0.0","94.98"
"Y:42079605-42081944","Gm21774","Reverse","1","2329","2352","3749","0.0","95.03"
"Y:16887354-16889706","Gm33112","Reverse","1","2330","2355","3747","0.0","94.99"
"Y:8498699-8501030","Gm28142","Reverse","1","2330","2340","3740","0.0","95.21"
"Y:21770066-21772386","Gm31335","Forward","1","2330","2344","3738","0.0","94.92"
"Y:9550920-9553258","Gm29471","Forward","1","2330","2345","3728","0.0","95.05"
"Y:45385509-45387865","Gm21779","Reverse","1","2329","2362","3728","0.0","94.79"
"Y:44980441-44982798","Gm21783","Reverse","1","2329","2363","3724","0.0","94.75"
"Y:89998173-90000537","Gm20879","Forward","1","2329","2369","3714","0.0","94.60"
"Y:12019055-12021389","Gm28655","Reverse","1","2329","2343","3698","0.0","94.88"
"Y:16731021-16733355","Gm36998","Reverse","1","2329","2343","3698","0.0","94.88"
"Y:7167016-7169285","Gm21244","Reverse","1","2268","2287","3694","0.0","95.28"
"Y:7636212-7638481","Gm20826","Reverse","1","2268","2287","3694","0.0","95.28"
"Y:19514192-19516562","Gm21763","Reverse","1","2329","2375","3690","0.0","94.36"
"Y:14801598-14803971","Gm31186","Reverse","1","2329","2378","3678","0.0","94.24"
"Y:11197021-11199366","Gm20828","Reverse","1","2329","2352","3662","0.0","94.56"
"Y:15882418-15884763","Gm20822","Reverse","1","2329","2352","3662","0.0","94.56"
"Y:49401015-49402938","Gm29267","Reverse","1","1927","1927","3660","0.0","99.01"
"Y:6083005-6085345","Gm29197","Forward","1","2330","2345","3653","0.0","94.67"
"Y:85086526-85088717","Gm28757","Reverse","140","2330","2195","3625","0.0","95.95"
"Y:4164024-4166243","Gm29038","Reverse","1","2188","2225","3607","0.0","95.15"
"Y:10018936-10021278","Gm28507","Reverse","1","2330","2360","3299","0.0","92.46"
"Y:5043945-5046263","Gm20918","Forward","1","2330","2350","3275","0.0","92.38"
"Y:12417464-12419813","Gm35108","Forward","3","2330","2368","3238","0.0","91.98"
"Y:17129367-17131716","Gm33191","Forward","3","2330","2368","3238","0.0","91.98"
"Y:64784328-64786291","Gm28859","Reverse","1","1961","1968","3212","0.0","95.63"
"Y:71964605-71966568","Gm28480","Reverse","1","1961","1968","3212","0.0","95.63"
"Y:5284547-5286903","Gm29357","Forward","1","2330","2359","3166","0.0","91.90"
"Y:5000611-5002960","Gm29355","Forward","1","2330","2354","3147","0.0","91.89"
"Y:15694862-15697165","Gm37395","Reverse","1","2314","2333","3133","0.0","91.94"
"Y:11010381-11012684","Gm28958","Reverse","1","2314","2333","3125","0.0","91.90"
"Y:12562585-12564927","Gm21736","Forward","1","2330","2353","3099","0.0","91.59"
"Y:17274473-17276815","Gm20781","Forward","1","2330","2353","3099","0.0","91.59"
"Y:10084797-10087143","Gm29142","Reverse","1","2330","2355","3079","0.0","91.51"
"Y:6870023-6872379","Gm28443","Reverse","1","2330","2364","3077","0.0","91.37"
"Y:7027180-7029522","Gm20788","Reverse","1","2330","2364","3077","0.0","91.33"
"Y:12882079-12884426","Gm36928","Forward","1","2330","2362","2894","0.0","90.52"
"Y:17595306-17597653","Gm37325","Forward","1","2330","2362","2894","0.0","90.52"
"Y:10277574-10279949","Gm28508","Reverse","1","2330","2382","2870","0.0","89.97"
"Y:10885238-10887611","Gm28953","Reverse","1","2330","2382","2838","0.0","89.80"
"Y:15569797-15572170","Gm37440","Reverse","1","2330","2382","2838","0.0","89.80"
"Y:87381400-87382869","","Reverse","1","1471","1475","2728","0.0","98.37"
"Y:22219604-22220943","","Forward","1","1336","1344","2471","0.0","98.14"
"Y:4311780-4313693","Gm28186","Reverse","378","2330","1970","2350","0.0","89.64"
"Y:9493312-9494672","","Forward","1","1371","1376","2324","0.0","96.15"
"Y:9199820-9201115","Gm21721","Reverse","1035","2330","1298","2301","0.0","97.46"
"Y:10930455-10931779","Gm20776","Reverse","1007","2330","1328","2081","0.0","94.88"
"Y:15614979-15616303","Gm38185","Reverse","1007","2330","1328","2081","0.0","94.88"
"Y:6916296-6917589","Gm20830","Reverse","1035","2330","1296","2079","0.0","95.29"
"Y:12382712-12384006","Gm20812","Forward","1035","2330","1296","2069","0.0","95.22"
"Y:17094602-17095896","Gm20877","Forward","1035","2330","1296","2069","0.0","95.22"
"Y:6454039-6455310","Gm28918","Reverse","1049","2330","1282","2044","0.0","95.09"
"Y:10065658-10066984","Gm21301","Reverse","1007","2330","1328","2022","0.0","94.28"
"Y:56941294-56942619","Gm29406","Reverse","1","1336","1343","2014","0.0","93.75"
"Y:10322614-10323906","Gm20834","Reverse","1035","2330","1296","2006","0.0","94.60"
"Y:6369812-6371052","","Reverse","1","1234","1251","1901","0.0","94.00"
"Y:6368750-6369817","Gm28915","Reverse","1262","2330","1071","1807","0.0","96.36"
"Y:9201129-9202182","Gm21721","Reverse","1","1057","1063","1783","0.0","96.05"
"Y:3991072-3993296","Gm29435","Reverse","83","2330","2278","1417","0.0","82.88"
"Y:13494189-13496465","Gm20773","Forward","83","2327","2306","1273","0.0","81.87"
"Y:18207028-18209304","Gm20851","Forward","83","2327","2306","1273","0.0","81.87"
"Y:40680591-40682869","Gm20793","Forward","83","2327","2308","1269","0.0","81.85"
"Y:10533608-10535879","Gm20737","Reverse","83","2327","2303","1261","0.0","81.89"
"Y:41375607-41377884","Gm20827","Reverse","83","2327","2307","1261","0.0","81.84"
"Y:10750005-10752287","Gm20777","Reverse","83","2327","2313","1259","0.0","81.76"
"Y:13252554-13254833","Gm21440, Gm21454","Forward","83","2327","2309","1257","0.0","81.81"
"Y:17965323-17967602","Gm20831","Forward","83","2327","2309","1257","0.0","81.81"
"Y:40805077-40807355","Gm20795","Forward","83","2327","2309","1251","0.0","81.77"
"Y:13910219-13912485","Gm20836","Reverse","83","2327","2299","1247","0.0","81.77"
"Y:18622940-18625206","Gm21660","Reverse","83","2327","2299","1247","0.0","81.77"
"Y:13376525-13378803","Gm21454","Forward","83","2327","2308","1245","0.0","81.72"
"Y:18089279-18091557","Ssty1","Forward","83","2327","2308","1245","0.0","81.72"
"Y:10144736-10147020","Gm21310","Reverse","83","2327","2313","1239","0.0","81.67"
"Y:13043054-13045332","Gm20807","Forward","83","2327","2308","1237","0.0","81.67"
"Y:13162131-13164407","Gm21425","Forward","83","2327","2306","1237","0.0","81.70"
"Y:14029575-14031853","Gm20928","Reverse","83","2327","2308","1237","0.0","81.67"
"Y:17756054-17758332","Gm20833","Forward","83","2327","2308","1237","0.0","81.67"
"Y:17874904-17877180","Gm20831, Gm20772","Forward","83","2327","2306","1237","0.0","81.70"
"Y:18742343-18744621","Gm21678","Reverse","83","2327","2308","1237","0.0","81.67"
"Y:21095443-21097721","Gm20910","Forward","83","2327","2308","1237","0.0","81.67"
"Y:14151107-14151801","","Reverse","1635","2330","696","1176","0.0","96.41"
"Y:18863392-18864086","Gm37442","Reverse","1635","2330","696","1176","0.0","96.41"
"Y:40566171-40566865","Gm28618","Forward","1635","2330","696","1176","0.0","96.41"
"Y:29089556-29090248","Gm29171","Reverse","1635","2330","698","1152","0.0","95.85"
"Y:39344418-39345110","Gm29499","Reverse","1635","2330","698","1152","0.0","95.85"
