"Genomic Location","Overlapping Gene(s)","Orientation","Query start","Query end","Length","Score","E-val","%ID"
"Y:21585166-21586784","","Reverse","1","1618","1619","2890","0.0","97.59"
"Y:35203317-35204935","","Reverse","1","1618","1619","2890","0.0","97.59"
"Y:75122709-75124327","","Forward","1","1618","1619","2890","0.0","97.59"
"Y:78139848-78141466","","Forward","1","1618","1619","2890","0.0","97.59"
"Y:55658657-55660274","","Forward","1","1618","1619","2888","0.0","97.59"
"Y:57632602-57634219","","Forward","1","1618","1619","2888","0.0","97.59"
"Y:22932746-22934364","","Reverse","1","1618","1619","2882","0.0","97.53"
"Y:51052020-51053636","","Forward","1","1618","1619","2882","0.0","97.53"
"Y:63673298-63674914","","Forward","1","1618","1619","2882","0.0","97.53"
"Y:67143360-67144978","","Forward","1","1618","1619","2882","0.0","97.53"
"Y:79246445-79248063","","Forward","1","1618","1619","2882","0.0","97.53"
"Y:79762402-79764020","","Forward","1","1618","1619","2882","0.0","97.53"
"Y:82664740-82666358","","Forward","1","1618","1619","2882","0.0","97.53"
"Y:10552812-10554430","Gm21775","Forward","1","1618","1620","2880","0.0","97.53"
"Y:22415468-22417086","","Reverse","1","1618","1619","2874","0.0","97.47"
"Y:68366496-68368112","","Reverse","1","1618","1619","2874","0.0","97.47"
"Y:77246197-77247813","","Forward","1","1618","1619","2874","0.0","97.47"
"Y:78640253-78641871","Gm28817","Forward","1","1618","1619","2874","0.0","97.47"
"Y:80560673-80562291","","Forward","1","1618","1619","2874","0.0","97.47"
"Y:70368680-70370295","4932431L22Rik","Forward","1","1618","1619","2872","0.0","97.47"
"Y:8184817-8186433","","Forward","1","1618","1619","2870","0.0","97.47"
"Y:5629753-5631372","","Reverse","1","1618","1620","2866","0.0","97.41"
"Y:9011098-9012716","","Forward","1","1618","1619","2866","0.0","97.41"
"Y:53516482-53518098","","Forward","1","1618","1619","2866","0.0","97.41"
"Y:66091559-66093175","","Reverse","1","1618","1619","2866","0.0","97.41"
"Y:88685423-88687041","","Forward","1","1618","1619","2866","0.0","97.41"
"CHR_MG4211_PATCH:66144308-66145924","AC240971.3, AC240971.1","Reverse","1","1618","1619","2866","0.0","97.41"
"Y:6747473-6749092","","Forward","1","1618","1620","2858","0.0","97.35"
"Y:73414379-73415995","","Forward","1","1618","1619","2858","0.0","97.34"
"Y:81899727-81901343","","Forward","1","1618","1619","2858","0.0","97.34"
"Y:87043770-87045386","","Forward","1","1618","1619","2858","0.0","97.34"
"Y:88983521-88985139","","Forward","1","1618","1619","2858","0.0","97.34"
"Y:28117865-28119474","","Reverse","1","1618","1619","2856","0.0","97.22"
"Y:34682781-34684398","","Reverse","1","1618","1619","2856","0.0","97.34"
"Y:49498038-49499653","","Forward","1","1618","1619","2856","0.0","97.34"
"Y:62117693-62119308","","Forward","1","1618","1619","2856","0.0","97.34"
"CHR_MG4213_PATCH:49490008-49491623","AC202135.1","Forward","1","1618","1619","2856","0.0","97.34"
"Y:81072332-81073950","","Forward","1","1618","1619","2850","0.0","97.28"
"Y:5912318-5913935","Gm37236","Reverse","1","1618","1619","2848","0.0","97.28"
"Y:23224780-23226395","","Reverse","1","1618","1619","2848","0.0","97.28"
"Y:26623119-26624728","","Reverse","1","1618","1619","2848","0.0","97.16"
"Y:27368212-27369821","","Reverse","1","1618","1619","2848","0.0","97.16"
"Y:28637376-28638985","","Reverse","1","1618","1619","2848","0.0","97.16"
"Y:53989928-53991537","","Forward","1","1618","1619","2848","0.0","97.16"
"Y:66544056-66545665","","Forward","1","1618","1619","2848","0.0","97.16"
"Y:68680244-68681853","","Reverse","1","1618","1619","2848","0.0","97.16"
"Y:76912362-76913971","","Forward","1","1618","1619","2848","0.0","97.16"
"Y:78916862-78918477","","Forward","1","1618","1619","2848","0.0","97.28"
"Y:88203293-88204902","","Forward","1","1618","1619","2848","0.0","97.16"
"Y:23770156-23771772","","Reverse","1","1618","1619","2842","0.0","97.22"
"Y:53222992-53224608","","Forward","1","1618","1619","2842","0.0","97.22"
"Y:65820699-65822315","","Forward","1","1618","1619","2842","0.0","97.22"
"Y:87477774-87479390","","Forward","1","1618","1619","2842","0.0","97.22"
"Y:38079677-38081286","","Reverse","1","1618","1619","2840","0.0","97.10"
"Y:52002739-52004348","","Forward","1","1618","1619","2840","0.0","97.10"
"Y:54808333-54809942","","Forward","1","1618","1619","2840","0.0","97.10"
"Y:56791961-56793570","","Forward","1","1618","1619","2840","0.0","97.10"
"Y:64623898-64625507","","Forward","1","1618","1619","2840","0.0","97.10"
"Y:67693869-67695478","","Reverse","1","1618","1619","2840","0.0","97.10"
"Y:69790855-69792464","","Forward","1","1618","1619","2840","0.0","97.10"
"Y:71842943-71844552","","Forward","1","1618","1619","2840","0.0","97.10"
"Y:72698261-72699870","","Forward","1","1618","1619","2840","0.0","97.10"
"Y:73815191-73816800","","Forward","1","1618","1619","2840","0.0","97.10"
"Y:74624359-74625968","Gm21913","Forward","1","1618","1619","2840","0.0","97.10"
"Y:77630247-77631856","","Forward","1","1618","1619","2840","0.0","97.10"
"Y:78349585-78351194","","Forward","1","1618","1619","2840","0.0","97.10"
"JH584303:82070-83679","AC234645.1","Forward","1","1618","1619","2840","0.0","97.10"
"Y:12526201-12527809","","Reverse","2","1618","1619","2832","0.0","97.04"
"Y:17238074-17239682","","Reverse","2","1618","1619","2832","0.0","97.04"
"Y:25603050-25604659","","Reverse","1","1618","1619","2832","0.0","97.04"
"Y:26116177-26117786","","Reverse","1","1618","1619","2832","0.0","97.04"
"Y:35471080-35472695","","Reverse","1","1618","1619","2832","0.0","97.16"
"Y:51484432-51486041","","Forward","1","1618","1619","2832","0.0","97.04"
"Y:64105692-64107301","","Forward","1","1618","1619","2832","0.0","97.04"
"Y:71619006-71620615","","Forward","1","1618","1619","2832","0.0","97.04"
"Y:79468999-79470608","","Forward","1","1618","1619","2832","0.0","97.04"
"Y:81607981-81609590","","Forward","1","1618","1619","2832","0.0","97.04"
"Y:35993567-35995183","","Reverse","1","1618","1619","2826","0.0","97.10"
"Y:22709119-22710728","","Reverse","1","1618","1619","2824","0.0","96.97"
"Y:24576919-24578528","","Reverse","1","1618","1619","2824","0.0","96.97"
"Y:25089969-25091578","","Reverse","1","1618","1619","2824","0.0","96.97"
"Y:34976519-34978128","","Reverse","1","1618","1619","2824","0.0","96.97"
"Y:36285827-36287436","","Reverse","1","1618","1619","2824","0.0","96.97"
"Y:49721514-49723123","","Forward","1","1618","1619","2824","0.0","96.97"
"Y:52929519-52931128","","Forward","1","1618","1619","2824","0.0","96.97"
"Y:62341230-62342839","","Forward","1","1618","1619","2824","0.0","96.97"
"Y:65527179-65528788","","Forward","1","1618","1619","2824","0.0","96.97"
"Y:74397917-74399526","","Forward","1","1618","1619","2824","0.0","96.97"
"Y:76379125-76380734","Gm21776","Forward","1","1618","1619","2824","0.0","96.97"
"Y:85294067-85295676","","Forward","1","1618","1619","2824","0.0","96.97"
"Y:87266107-87267716","","Forward","1","1618","1619","2824","0.0","96.97"
"Y:24063782-24065391","","Reverse","1","1618","1619","2817","0.0","96.91"
"Y:49007286-49008895","","Forward","1","1618","1619","2817","0.0","96.91"
"Y:50245503-50247112","","Forward","1","1618","1619","2817","0.0","96.91"
"Y:50759027-50760636","","Forward","1","1618","1619","2817","0.0","96.91"
"Y:52486043-52487652","","Forward","1","1618","1619","2817","0.0","96.91"
"Y:55362963-55364572","","Forward","1","1618","1619","2817","0.0","96.91"
"Y:57336503-57338112","","Forward","1","1618","1619","2817","0.0","96.91"
"Y:61797488-61799097","Gm29343","Forward","1","1618","1619","2817","0.0","96.91"
"Y:62865221-62866830","","Forward","1","1618","1619","2817","0.0","96.91"
"Y:63379297-63380906","","Forward","1","1618","1619","2817","0.0","96.91"
"Y:65083716-65085325","","Forward","1","1618","1619","2817","0.0","96.91"
"Y:70584414-70586023","","Forward","1","1618","1619","2817","0.0","96.91"
"Y:72260993-72262602","","Forward","1","1618","1619","2817","0.0","96.91"
"Y:75864954-75866563","","Forward","1","1618","1619","2817","0.0","96.91"
"Y:80265479-80267086","","Forward","1","1618","1619","2817","0.0","96.91"
"Y:82371204-82372813","","Forward","1","1618","1619","2817","0.0","96.91"
"Y:83180727-83182336","","Forward","1","1618","1619","2817","0.0","96.91"
"Y:86754979-86756587","","Forward","1","1618","1619","2815","0.0","96.91"
"Y:84659784-84661369","","Forward","1","1587","1588","2813","0.0","97.42"
"Y:55822134-55823743","","Forward","1","1618","1619","2809","0.0","96.85"
"Y:67482231-67483840","","Reverse","1","1618","1619","2809","0.0","96.85"
"Y:71107482-71109091","","Forward","1","1618","1619","2809","0.0","96.85"
"Y:75345284-75346893","","Forward","1","1618","1619","2809","0.0","96.85"
"Y:82958847-82960456","","Forward","1","1618","1619","2809","0.0","96.85"
"Y:23551824-23553433","","Reverse","1","1618","1619","2805","0.0","96.85"
"Y:35774422-35776031","","Reverse","1","1618","1619","2805","0.0","96.85"
"Y:77843080-77844691","","Forward","1","1618","1621","2805","0.0","96.79"
"Y:83458111-83459696","","Forward","1","1587","1588","2805","0.0","97.36"
"Y:54320568-54322177","","Forward","1","1618","1619","2801","0.0","96.79"
"Y:66877030-66878639","","Forward","1","1618","1619","2801","0.0","96.79"
"Y:68144219-68145828","","Reverse","1","1618","1619","2801","0.0","96.79"
"Y:77468032-77469641","","Forward","1","1618","1619","2801","0.0","96.79"
"Y:85654549-85656158","","Forward","1","1618","1619","2801","0.0","96.79"
"Y:89207607-89209216","","Forward","1","1618","1619","2801","0.0","96.79"
"Y:21904314-21905923","","Reverse","1","1618","1619","2797","0.0","96.79"
"Y:73065550-73067166","","Forward","1","1618","1619","2795","0.0","96.85"
"Y:56155320-56156929","","Forward","1","1618","1619","2793","0.0","96.73"
"Y:84246645-84248254","","Forward","1","1618","1619","2793","0.0","96.73"
"Y:84896414-84898023","","Forward","1","1618","1619","2793","0.0","96.73"
"Y:87698985-87700595","","Forward","1","1618","1620","2793","0.0","96.73"
"Y:69213087-69214696","","Reverse","1","1618","1620","2791","0.0","96.73"
"Y:10189909-10191528","","Forward","1","1618","1620","2787","0.0","96.79"
"Y:38352744-38354351","","Reverse","1","1618","1619","2785","0.0","96.66"
"Y:7404370-7405979","Gm21788","Forward","1","1618","1620","2783","0.0","96.67"
"Y:7873491-7875100","","Forward","1","1618","1620","2783","0.0","96.67"
"Y:54586726-54588311","","Forward","1","1587","1588","2781","0.0","97.17"
"Y:56421265-56422850","Gm29221","Forward","1","1587","1588","2781","0.0","97.17"
"Y:75635617-75637201","","Forward","1","1587","1588","2779","0.0","97.17"
"Y:10795156-10796775","","Forward","1","1618","1620","2771","0.0","96.67"
"Y:15479678-15481297","","Forward","1","1618","1620","2771","0.0","96.67"
"X:123901079-123902699","","Reverse","1","1618","1621","2629","0.0","95.56"
"X:124520889-124522509","","Forward","1","1618","1621","2629","0.0","95.56"
"X:124650219-124651839","","Forward","1","1618","1621","2629","0.0","95.56"
"X:125725770-125727390","","Forward","1","1618","1621","2629","0.0","95.56"
"X:125908529-125910149","","Forward","1","1618","1621","2629","0.0","95.56"
"X:126033287-126034907","","Forward","1","1618","1621","2629","0.0","95.56"
"X:123459594-123461214","","Reverse","1","1618","1621","2613","0.0","95.43"
"X:124398377-124399997","","Forward","1","1618","1621","2581","0.0","95.19"
"X:124901992-124903612","","Forward","1","1618","1621","2581","0.0","95.19"
"X:125333379-125334999","","Forward","1","1618","1621","2581","0.0","95.19"
"X:125596417-125598037","","Forward","1","1618","1621","2581","0.0","95.19"
"Y:6963933-6965551","","Forward","1","1618","1621","2562","0.0","95.06"
"X:123220398-123222018","Srsx","Reverse","1","1618","1621","2550","0.0","94.94"
"X:123012510-123014130","","Reverse","1","1618","1621","2510","0.0","94.63"
"X:123674068-123675688","","Reverse","1","1618","1621","2510","0.0","94.63"
"X:124195901-124197530","","Reverse","1","1618","1630","2498","0.0","94.36"
"Y:21362861-21364273","","Reverse","1","1421","1422","2459","0.0","96.77"
"Y:5247359-5248978","Gm50460, Gm21820","Reverse","1","1618","1621","2413","0.0","93.89"
"Y:30144139-30145759","","Forward","1","1618","1621","2392","0.0","93.71"
"Y:32170226-32171846","","Forward","1","1618","1621","2392","0.0","93.71"
"Y:32232657-32234277","","Forward","1","1618","1621","2392","0.0","93.71"
"Y:34075234-34076854","","Forward","1","1618","1621","2392","0.0","93.71"
"Y:34137445-34139065","","Forward","1","1618","1621","2392","0.0","93.71"
"Y:4892423-4894043","Gm29352","Reverse","1","1618","1621","2384","0.0","93.65"
"Y:58416006-58417626","","Forward","1","1618","1621","2384","0.0","93.65"
"Y:32293926-32295546","","Forward","1","1618","1621","2376","0.0","93.58"
"Y:38884764-38886384","","Reverse","1","1618","1621","2376","0.0","93.58"
"Y:42782341-42783961","","Forward","1","1618","1621","2376","0.0","93.58"
"Y:45800267-45801887","","Forward","1","1618","1621","2376","0.0","93.58"
"Y:46922209-46923829","","Reverse","1","1618","1621","2376","0.0","93.58"
"Y:28858554-28860174","","Reverse","1","1618","1621","2368","0.0","93.52"
"Y:47844191-47845809","","Reverse","1","1618","1621","2368","0.0","93.52"
"Y:59783804-59785424","","Reverse","1","1618","1621","2368","0.0","93.52"
"Y:60634584-60636202","","Reverse","1","1618","1621","2368","0.0","93.52"
"Y:4940420-4942040","Gm29350","Reverse","1","1618","1621","2360","0.0","93.46"
"Y:40379440-40381060","Gm21882","Reverse","1","1618","1621","2360","0.0","93.46"
"Y:14336678-14338297","","Forward","1","1618","1621","2358","0.0","93.46"
"Y:19048979-19050598","","Forward","1","1618","1621","2358","0.0","93.46"
"Y:29208318-29209937","","Forward","1","1618","1621","2358","0.0","93.46"
"Y:11041636-11043253","","Forward","1","1618","1621","2350","0.0","93.40"
"Y:15726123-15727740","","Forward","1","1618","1621","2350","0.0","93.40"
"Y:14271807-14273427","","Forward","1","1618","1621","2344","0.0","93.34"
"Y:18984081-18985701","","Forward","1","1618","1621","2344","0.0","93.34"
"Y:29763588-29765199","","Reverse","1","1618","1621","2334","0.0","93.15"
"Y:32698893-32700504","","Reverse","1","1618","1621","2334","0.0","93.15"
"Y:34197971-34199582","","Forward","1","1618","1621","2334","0.0","93.15"
"Y:42844689-42846300","","Forward","1","1618","1621","2334","0.0","93.15"
"Y:45862654-45864265","","Forward","1","1618","1621","2334","0.0","93.15"
"Y:46859793-46861404","","Reverse","1","1618","1621","2334","0.0","93.15"
"Y:47779776-47781387","","Reverse","1","1618","1621","2334","0.0","93.15"
"Y:48231552-48233163","","Forward","1","1618","1621","2334","0.0","93.15"
"Y:58035305-58036916","","Reverse","1","1618","1621","2334","0.0","93.15"
"Y:58480411-58482022","","Forward","1","1618","1621","2334","0.0","93.15"
"Y:59722063-59723674","","Reverse","1","1618","1621","2334","0.0","93.15"
"Y:60160884-60162495","","Forward","1","1618","1621","2334","0.0","93.15"
"Y:60570174-60571785","","Reverse","1","1618","1621","2334","0.0","93.15"
"Y:61021947-61023558","","Forward","1","1618","1621","2334","0.0","93.15"
"Y:90320894-90322505","","Forward","1","1618","1621","2334","0.0","93.15"
"JH584302:43257-44868","","Reverse","1","1618","1621","2334","0.0","93.15"
"CHR_MG4209_PATCH:45862654-45864265","","Forward","1","1618","1621","2334","0.0","93.15"
"Y:20548632-20550243","","Forward","1","1618","1621","2326","0.0","93.09"
"Y:31279006-31280617","","Forward","1","1618","1621","2326","0.0","93.09"
"Y:32766621-32768232","","Reverse","1","1618","1621","2326","0.0","93.09"
"Y:33152227-33153838","","Forward","1","1618","1621","2326","0.0","93.09"
"Y:33621900-33623511","","Reverse","1","1618","1621","2326","0.0","93.09"
"Y:43463863-43465474","","Reverse","1","1618","1621","2326","0.0","93.09"
"Y:90615706-90617317","","Reverse","1","1618","1621","2326","0.0","93.09"
"Y:29277679-29279287","","Forward","1","1618","1621","2320","0.0","93.03"
"Y:40093249-40094870","","Forward","1","1618","1622","2320","0.0","93.16"
"Y:43854159-43855779","","Forward","1","1618","1621","2320","0.0","93.15"
"Y:30825987-30827598","","Reverse","1","1618","1621","2318","0.0","93.03"
"Y:31722193-31723804","","Reverse","1","1618","1621","2318","0.0","93.03"
"Y:33689716-33691327","","Reverse","1","1618","1621","2318","0.0","93.03"
"Y:44335682-44337293","","Reverse","1","1618","1621","2318","0.0","93.03"
"Y:59034659-59036270","","Reverse","1","1618","1621","2318","0.0","93.03"
"Y:30412130-30413740","","Forward","1","1618","1621","2316","0.0","93.03"
"Y:40444115-40445735","","Reverse","1","1618","1621","2313","0.0","93.09"
"Y:20615452-20617063","","Forward","1","1618","1621","2311","0.0","92.97"
"Y:30893369-30894980","","Reverse","1","1618","1621","2311","0.0","92.97"
"Y:31789590-31791201","","Reverse","1","1618","1621","2311","0.0","92.97"
"Y:47370627-47372238","","Forward","1","1618","1621","2311","0.0","92.97"
"Y:58902105-58903716","","Reverse","1","1618","1621","2311","0.0","92.97"
"Y:7074151-7075772","","Forward","1","1618","1622","2305","0.0","93.03"
"Y:7541853-7543474","","Forward","1","1618","1622","2305","0.0","93.03"
"Y:47303265-47304876","","Forward","1","1618","1621","2303","0.0","92.91"
"Y:39171483-39173104","","Reverse","1","1618","1622","2297","0.0","92.97"
"Y:45214742-45216363","","Forward","1","1618","1622","2297","0.0","92.97"
"Y:58968343-58969954","","Reverse","1","1618","1621","2295","0.0","92.84"
"Y:14852745-14854366","","Forward","1","1618","1622","2289","0.0","92.91"
"Y:19565348-19566969","","Forward","1","1618","1622","2289","0.0","92.91"
"Y:44809656-44811277","","Forward","1","1618","1622","2289","0.0","92.91"
"Y:41716530-41718141","","Reverse","1","1618","1621","2287","0.0","92.78"
"Y:45032945-45034566","","Forward","1","1618","1622","2281","0.0","92.85"
"Y:45437907-45439528","","Forward","1","1618","1622","2281","0.0","92.85"
"Y:89947757-89949378","","Reverse","1","1618","1622","2281","0.0","92.85"
"Y:39462703-39464311","","Forward","1","1618","1621","2257","0.0","92.54"
"Y:39515587-39517195","","Forward","1","1618","1621","2257","0.0","92.54"
"JH584301:138311-139919","","Reverse","1","1618","1621","2257","0.0","92.54"
"JH584301:191191-192799","","Reverse","1","1618","1621","2257","0.0","92.54"
"Y:42130580-42132201","","Forward","1","1618","1622","2249","0.0","92.60"
"Y:89380471-89382088","","Forward","1","1614","1618","2241","0.0","92.58"
"Y:12220006-12221626","","Forward","1","1618","1624","2180","0.0","92.12"
"Y:16931903-16933523","","Forward","1","1618","1624","2180","0.0","92.12"
"X:147270025-147271645","","Forward","4","1614","1625","1895","0.0","89.78"
"Y:51275623-51276385","","Forward","1","762","763","1356","0.0","97.51"
"Y:63896912-63897674","","Forward","1","762","763","1356","0.0","97.51"
"Y:21358874-21359083","","Reverse","1409","1618","210","391","2e-105","98.57"
