"Genomic Location","Overlapping Gene(s)","Orientation","Query start","Query end","Length","Score","E-val","%ID"
"Y:77567186-77569649","Gm28699","Reverse","1","2441","2468","3504","0.0","92.91"
"Y:9413520-9415523","Gm21874","Reverse","430","2441","2012","3498","0.0","96.97"
"Y:37619257-37621721","Gm29412","Forward","1","2441","2470","3498","0.0","92.83"
"Y:72157360-72159820","Gm29181","Forward","1","2441","2465","3496","0.0","92.90"
"Y:89654971-89657435","Gm28531","Forward","1","2441","2467","3496","0.0","92.91"
"Y:53935201-53937668","Gm28910","Reverse","1","2441","2469","3494","0.0","92.83"
"Y:55767427-55769894","Gm29244","Reverse","1","2441","2469","3494","0.0","92.83"
"Y:79405916-79408382","Gm29033","Reverse","1","2441","2468","3494","0.0","92.87"
"Y:51020970-51022977","Gm21849","Reverse","430","2441","2012","3490","0.0","96.92"
"Y:52328208-52330215","Gm21899","Reverse","430","2441","2012","3490","0.0","96.92"
"Y:63642248-63644255","Gm28446","Reverse","430","2441","2012","3490","0.0","96.92"
"Y:64924958-64926965","Gm21826","Reverse","430","2441","2012","3490","0.0","96.92"
"Y:72103264-72105271","Gm21880","Reverse","430","2441","2012","3490","0.0","96.92"
"Y:74557631-74560089","Gm28781","Reverse","1","2441","2460","3490","0.0","92.97"
"Y:10712979-10715422","Gm29524","Reverse","1","2441","2454","3489","0.0","93.03"
"Y:21424907-21427373","Gm32347","Forward","1","2441","2471","3489","0.0","92.76"
"Y:52382370-52384828","Gm28738","Forward","1","2441","2463","3489","0.0","92.89"
"Y:64979085-64981543","Gm28255","Forward","1","2441","2463","3489","0.0","92.89"
"Y:80822632-80824641","Gm21722","Reverse","430","2441","2015","3489","0.0","96.87"
"Y:26879940-26881949","Gm28247","Forward","430","2441","2014","3487","0.0","96.87"
"Y:27625049-27627058","Gm28879","Forward","430","2441","2014","3487","0.0","96.87"
"Y:85234545-85236558","Gm21734","Reverse","430","2441","2018","3487","0.0","96.78"
"Y:7340112-7342576","Gm28397","Reverse","1","2441","2469","3485","0.0","92.79"
"Y:7809273-7811737","Gm28574","Reverse","1","2441","2469","3485","0.0","92.79"
"Y:87635872-87638331","Gm29111","Reverse","1","2441","2462","3485","0.0","92.89"
"Y:11763834-11766263","Gm28390","Reverse","1","2417","2435","3483","0.0","93.14"
"Y:16449189-16451618","Gm32447","Reverse","1","2417","2435","3483","0.0","93.14"
"Y:22772448-22774917","Gm37990","Forward","1","2441","2471","3483","0.0","92.76"
"Y:82316433-82318901","Gm29468","Reverse","1","2441","2470","3483","0.0","92.75"
"Y:83617311-83619769","Gm29239","Reverse","1","2441","2460","3483","0.0","92.93"
"Y:84183523-84185985","Gm28473","Reverse","1","2441","2464","3483","0.0","92.86"
"Y:88260160-88262169","Gm21777","Reverse","430","2441","2014","3483","0.0","96.87"
"Y:88621020-88623486","Gm29437","Reverse","1","2441","2468","3483","0.0","92.79"
"Y:49658403-49660863","Gm28682","Reverse","1","2441","2465","3481","0.0","92.82"
"Y:62278116-62280576","Gm28185","Reverse","1","2441","2465","3481","0.0","92.82"
"Y:84628573-84630579","Gm21824","Reverse","430","2441","2012","3481","0.0","96.87"
"Y:6304098-6306557","Gm28916","Forward","1","2441","2469","3479","0.0","92.83"
"Y:81544946-81547409","Gm28739","Reverse","1","2441","2469","3479","0.0","92.75"
"Y:88140275-88142737","Gm28716","Reverse","1","2441","2468","3479","0.0","92.75"
"Y:51212502-51214963","Gm29319","Reverse","1","2441","2466","3477","0.0","92.78"
"Y:63833768-63836229","Gm29062","Reverse","1","2441","2466","3477","0.0","92.78"
"Y:36024000-36026003","Gm21898","Forward","430","2441","2012","3475","0.0","96.82"
"Y:36348100-36350567","Gm28335","Forward","1","2441","2469","3475","0.0","92.75"
"Y:53191720-53193723","Gm21902","Reverse","430","2441","2012","3475","0.0","96.82"
"Y:65789429-65791432","Gm21895","Reverse","430","2441","2012","3475","0.0","96.82"
"Y:67405589-67407597","Gm21794","Reverse","430","2441","2015","3475","0.0","96.77"
"Y:72635076-72637545","Gm28968","Reverse","1","2441","2471","3475","0.0","92.72"
"Y:73760439-73762907","Gm28272","Reverse","1","2441","2470","3475","0.0","92.71"
"Y:80022308-80024316","Gm21873","Reverse","430","2441","2015","3475","0.0","96.77"
"Y:22153391-22155400","Gm37921","Forward","430","2441","2015","3473","0.0","96.77"
"Y:73034319-73036321","Gm21766","Reverse","430","2441","2012","3473","0.0","96.82"
"Y:75605564-75607574","Gm28607","Reverse","430","2441","2016","3473","0.0","96.78"
"Y:69448921-69451390","Gm28636","Reverse","1","2441","2471","3471","0.0","92.68"
"Y:69736126-69738595","Gm28303","Reverse","1","2441","2471","3471","0.0","92.68"
"Y:83427583-83429591","Gm29238","Reverse","430","2441","2015","3471","0.0","96.77"
"Y:13873249-13875701","Gm32295","Reverse","1","2441","2464","3467","0.0","92.82"
"Y:23800985-23802988","Gm21768","Forward","430","2441","2012","3467","0.0","96.77"
"Y:25152238-25154709","Gm38035","Forward","1","2441","2473","3467","0.0","92.64"
"Y:35832776-35835241","Gm28584","Forward","1","2441","2469","3467","0.0","92.71"
"Y:52866308-52868775","Gm28734","Reverse","1","2441","2469","3467","0.0","92.71"
"Y:65463965-65466432","Gm28558","Reverse","1","2441","2469","3467","0.0","92.71"
"Y:68950103-68952111","Gm29410","Forward","430","2441","2013","3467","0.0","96.77"
"Y:71044351-71046817","Gm28837","Reverse","1","2441","2470","3467","0.0","92.63"
"Y:76642143-76644151","Gm28121","Reverse","430","2441","2013","3467","0.0","96.77"
"Y:77780014-77782475","Gm28542","Reverse","1","2441","2466","3465","0.0","92.70"
"Y:35038747-35041216","Gm28339","Forward","1","2441","2471","3463","0.0","92.63"
"Y:40841935-40844389","Gm28596","Forward","1","2441","2466","3463","0.0","92.78"
"Y:50182350-50184817","Gm28871","Reverse","1","2441","2471","3463","0.0","92.59"
"Y:56725469-56727935","Gm29407","Reverse","1","2441","2468","3463","0.0","92.67"
"Y:62802085-62804552","Gm29545","Reverse","1","2441","2471","3463","0.0","92.59"
"Y:68397173-68399186","Gm21867","Forward","430","2441","2018","3463","0.0","96.63"
"Y:81351212-81353225","Gm21829","Reverse","430","2441","2018","3463","0.0","96.63"
"Y:83117497-83119959","Gm28828","Reverse","1","2441","2466","3463","0.0","92.74"
"Y:86688521-86690990","Gm29298","Reverse","1","2441","2471","3463","0.0","92.68"
"Y:73383158-73385170","Gm21855","Reverse","430","2441","2018","3461","0.0","96.63"
"Y:78101381-78103388","Gm21198","Reverse","430","2441","2015","3461","0.0","96.67"
"Y:18585961-18588413","Gm31260","Reverse","1","2441","2464","3459","0.0","92.78"
"Y:28182830-28185293","Gm28796","Forward","1","2441","2465","3459","0.0","92.74"
"Y:35501877-35503887","Gm21795","Forward","430","2441","2015","3459","0.0","96.67"
"Y:41338701-41341010","Gm28428","Reverse","140","2441","2316","3459","0.0","93.96"
"Y:54741851-54744317","Gm29307","Reverse","1","2441","2468","3459","0.0","92.67"
"Y:74366660-74368676","Gm29109","Reverse","430","2441","2021","3459","0.0","96.54"
"Y:82927611-82929621","Gm21901","Reverse","430","2441","2015","3459","0.0","96.67"
"JH584303:15590-18056","","Reverse","1","2441","2468","3459","0.0","92.67"
"Y:36646563-36649025","Gm28812","Forward","1","2441","2465","3457","0.0","92.74"
"Y:37170890-37173352","Gm28227","Forward","1","2441","2465","3457","0.0","92.74"
"Y:67543252-67545714","Gm29637","Forward","1","2441","2467","3457","0.0","92.66"
"Y:82633781-82635788","Gm28224","Reverse","430","2441","2013","3457","0.0","96.72"
"Y:83993526-83995532","Gm21717","Reverse","430","2441","2012","3457","0.0","96.72"
"Y:87948554-87950564","Gm28105","Reverse","430","2441","2016","3457","0.0","96.68"
"Y:23239067-23241080","Gm21907","Forward","430","2441","2018","3455","0.0","96.58"
"Y:24126052-24128524","Gm38121","Forward","1","2441","2474","3455","0.0","92.56"
"Y:24639213-24641685","Gm38229","Forward","1","2441","2474","3455","0.0","92.56"
"Y:25665315-25667787","Gm38350","Forward","1","2441","2474","3455","0.0","92.56"
"Y:55299889-55302352","Gm29559","Reverse","1","2441","2465","3455","0.0","92.70"
"Y:71555730-71558198","","Reverse","1","2441","2470","3455","0.0","92.63"
"Y:38604491-38606503","Gm21765","Forward","430","2441","2018","3453","0.0","96.58"
"Y:86147979-86150444","Gm28219","Reverse","1","2441","2468","3453","0.0","92.63"
"Y:68205169-68207632","Gm29659","Forward","1","2441","2469","3451","0.0","92.63"
"Y:77406220-77408683","Gm29312","Reverse","1","2441","2469","3451","0.0","92.63"
"Y:84833197-84835661","Gm29339","Reverse","1","2441","2466","3451","0.0","92.66"
"Y:8979878-8981899","Gm29365","Reverse","430","2441","2025","3449","0.0","96.44"
"Y:37362864-37364873","Gm29411","Forward","430","2441","2015","3449","0.0","96.63"
"Y:51746902-51748911","Gm28946","Reverse","430","2441","2015","3449","0.0","96.63"
"Y:64368033-64370042","Gm29623","Reverse","430","2441","2015","3449","0.0","96.63"
"Y:70049343-70051350","Gm28302","Reverse","430","2441","2013","3449","0.0","96.67"
"Y:74077977-74079984","Gm29615","Reverse","430","2441","2013","3449","0.0","96.67"
"JH584300:165441-167450","","Forward","430","2441","2015","3449","0.0","96.63"
"Y:53485251-53487264","Gm21906","Reverse","430","2441","2018","3447","0.0","96.53"
"Y:54252494-54254500","Gm28292","Reverse","430","2441","2013","3447","0.0","96.67"
"Y:56084711-56086717","Gm28205","Reverse","430","2441","2013","3447","0.0","96.67"
"Y:66122385-66124398","Gm21837","Forward","430","2441","2018","3447","0.0","96.53"
"Y:66806439-66808445","Gm29001","Reverse","430","2441","2013","3447","0.0","96.67"
"Y:76319025-76321493","Gm28377","Reverse","1","2441","2470","3447","0.0","92.55"
"Y:77215100-77217113","Gm29310","Reverse","430","2441","2018","3447","0.0","96.53"
"CHR_MG4211_PATCH:66175134-66177147","Gm21837","Forward","430","2441","2018","3447","0.0","96.53"
"Y:26178525-26180996","Gm37991","Forward","1","2441","2473","3443","0.0","92.52"
"Y:26688161-26690633","Gm28854","Forward","1","2441","2474","3443","0.0","92.48"
"Y:27433251-27435723","Gm28452","Forward","1","2441","2474","3443","0.0","92.48"
"Y:75282170-75284638","Gm28787","Reverse","1","2441","2470","3443","0.0","92.55"
"Y:81013257-81015724","Gm28896","Reverse","1","2441","2469","3443","0.0","92.59"
"Y:57273416-57275873","Gm28165","Reverse","1","2441","2460","3441","0.0","92.68"
"Y:68742659-68745123","Gm29451","Forward","1","2441","2467","3441","0.0","92.62"
"Y:71364188-71366197","Gm21841","Reverse","430","2441","2015","3441","0.0","96.58"
"Y:75091773-75093782","Gm29272","Reverse","430","2441","2015","3441","0.0","96.58"
"Y:21962736-21965201","Gm38107","Forward","1","2441","2467","3439","0.0","92.58"
"Y:25340525-25342530","Gm37793","Forward","430","2441","2012","3439","0.0","96.62"
"Y:25853586-25855591","Gm37318","Forward","430","2441","2012","3439","0.0","96.62"
"Y:26366722-26368727","Gm28662","Forward","430","2441","2012","3439","0.0","96.62"
"Y:27111802-27113807","Gm28251","Forward","430","2441","2012","3439","0.0","96.62"
"Y:28376192-28378197","Gm28937","Forward","430","2441","2012","3439","0.0","96.62"
"Y:36838588-36840596","Gm29029","Forward","430","2441","2015","3439","0.0","96.58"
"Y:78902187-78904200","Gm28814","Reverse","430","2441","2018","3439","0.0","96.48"
"Y:80219938-80222404","Gm28159","Reverse","1","2441","2468","3439","0.0","92.59"
"Y:50501388-50503400","Gm29120","Reverse","430","2441","2018","3437","0.0","96.48"
"Y:55109743-55111755","Gm29300","Reverse","430","2441","2018","3437","0.0","96.48"
"Y:57083214-57085226","Gm28350","Reverse","430","2441","2018","3437","0.0","96.48"
"Y:63121397-63123409","Gm29420","Reverse","430","2441","2018","3437","0.0","96.48"
"Y:67112382-67114392","Gm28646","Reverse","430","2441","2017","3435","0.0","96.53"
"Y:79731395-79733405","Gm29032","Reverse","430","2441","2017","3435","0.0","96.53"
"Y:24314263-24316267","Gm38017","Forward","430","2441","2012","3433","0.0","96.57"
"Y:48944041-48946507","Gm28751","Reverse","1","2441","2469","3433","0.0","92.55"
"Y:53781384-53783397","Gm21749","Reverse","430","2441","2019","3433","0.0","96.43"
"Y:61734245-61736711","Gm29614","Reverse","1","2441","2469","3433","0.0","92.55"
"Y:66337357-66339370","Gm21910","Forward","430","2441","2019","3433","0.0","96.43"
"Y:78609270-78611283","Gm29144","Reverse","430","2441","2019","3433","0.0","96.53"
"Y:24827411-24829416","Gm37287","Forward","430","2441","2012","3431","0.0","96.57"
"Y:48736195-48738202","Gm20802","Reverse","430","2441","2014","3431","0.0","96.57"
"Y:54555487-54557501","Gm29304","Reverse","430","2441","2021","3431","0.0","96.39"
"Y:56390026-56392040","Gm29223","Reverse","430","2441","2021","3431","0.0","96.39"
"Y:61526456-61528463","Gm21577","Reverse","430","2441","2014","3431","0.0","96.57"
"Y:57598047-57600066","Gm28533","Reverse","430","2441","2025","3429","0.0","96.30"
"Y:76849048-76851515","Gm28123","Reverse","1","2441","2470","3429","0.0","92.51"
"Y:69284917-69286925","Gm28101","Forward","430","2441","2013","3427","0.0","96.52"
"Y:82162609-82164628","Gm21825","Reverse","430","2441","2020","3427","0.0","96.44"
"Y:8344179-8346650","Gm28146","Reverse","1","2441","2474","3425","0.0","92.40"
"Y:75801800-75804263","Gm29574","Reverse","1","2441","2466","3425","0.0","92.54"
"Y:80529697-80531710","Gm28695","Reverse","430","2441","2019","3425","0.0","96.48"
"Y:27856788-27858793","Gm29400","Forward","430","2441","2012","3423","0.0","96.52"
"Y:34418945-34420951","Gm29651","Forward","430","2441","2013","3423","0.0","96.52"
"Y:21618535-21620547","Gm37476","Forward","430","2441","2018","3421","0.0","96.38"
"Y:8137316-8139327","Gm29045","Reverse","430","2441","2018","3419","0.0","96.38"
"Y:88952239-88954255","Gm21720","Reverse","430","2441","2021","3419","0.0","96.29"
"Y:51939545-51942009","Gm28949","Reverse","1","2441","2467","3417","0.0","92.50"
"Y:64560699-64563163","Gm29259","Reverse","1","2441","2467","3417","0.0","92.50"
"Y:81868471-81870486","Gm21919","Reverse","430","2441","2021","3417","0.0","96.29"
"Y:55624117-55626136","Gm28353","Reverse","430","2441","2025","3413","0.0","96.20"
"Y:87203033-87205494","Gm28368","Reverse","1","2441","2468","3413","0.0","92.46"
"Y:34713366-34715370","Gm29076","Forward","430","2441","2013","3411","0.0","96.42"
"Y:79215216-79217226","Gm28423","Reverse","430","2441","2015","3411","0.0","96.38"
"Y:22446084-22448097","Gm37448","Forward","430","2441","2019","3409","0.0","96.38"
"Y:52674793-52676801","Gm21840","Reverse","430","2441","2016","3409","0.0","96.38"
"Y:65272455-65274463","Gm21848","Reverse","430","2441","2016","3409","0.0","96.38"
"Y:87447042-87449059","Gm21813","Reverse","430","2441","2021","3409","0.0","96.24"
"Y:23610235-23612701","Gm38138","Forward","1","2441","2470","3407","0.0","92.39"
"Y:71779736-71782201","Gm28483","Reverse","1","2441","2471","3407","0.0","92.31"
"Y:72449658-72451668","Gm21757","Reverse","430","2441","2018","3406","0.0","96.28"
"Y:22963599-22965610","Gm21871","Forward","430","2441","2016","3404","0.0","96.33"
"Y:50695886-50698348","Gm29119","Reverse","1","2441","2465","3402","0.0","92.45"
"Y:63316151-63318613","Gm29422","Reverse","1","2441","2465","3402","0.0","92.45"
"Y:35234142-35236161","Gm21896","Forward","430","2441","2024","3400","0.0","96.10"
"Y:76127360-76129379","Gm29577","Reverse","430","2441","2025","3398","0.0","96.10"
"Y:73606734-73608751","Gm28678","Reverse","430","2441","2022","3396","0.0","96.14"
"Y:85595089-85597098","Gm21892","Reverse","430","2441","2015","3394","0.0","96.28"
"Y:85955426-85957435","Gm21862","Reverse","430","2441","2015","3394","0.0","96.28"
"Y:37816874-37818898","Gm21878","Forward","430","2441","2029","3392","0.0","95.96"
"Y:70847124-70849141","Gm28841","Reverse","430","2441","2024","3384","0.0","96.05"
"Y:86499491-86501481","Gm21796","Reverse","432","2441","2010","3382","0.0","96.12"
"Y:10496698-10499156","Gm29525","Reverse","1","2441","2471","3378","0.0","92.19"
"Y:49983888-49985908","Gm28680","Reverse","430","2441","2027","3376","0.0","95.95"
"Y:62603626-62605646","Gm29548","Reverse","430","2441","2027","3376","0.0","95.95"
"Y:6680421-6682872","Gm21719","Reverse","1","2441","2481","3222","0.0","91.13"
"Y:8943098-8945356","Gm28327","Reverse","1","2232","2264","3137","0.0","92.49"
"Y:5694157-5696398","Gm28769","Forward","1","2232","2248","3131","0.0","92.70"
"Y:5985180-5987431","Gm29196","Forward","1","2232","2260","3119","0.0","92.48"
"Y:72997614-72999870","Gm28969","Reverse","1","2232","2262","3077","0.0","92.18"
"Y:23837377-23839638","Gm37172","Forward","1","2232","2267","3058","0.0","91.93"
"Y:53155092-53157346","Gm28234","Reverse","1","2232","2260","3058","0.0","92.17"
"Y:65752801-65755055","Gm29586","Reverse","1","2232","2260","3058","0.0","92.17"
"Y:28702306-28704563","Gm28983","Forward","1","2232","2268","3056","0.0","91.98"
"Y:62566936-62569192","Gm28835","Reverse","1","2232","2263","3056","0.0","92.09"
"Y:49947202-49949457","Gm28683","Reverse","1","2232","2264","3052","0.0","92.01"
"Y:78865483-78867748","Gm28815","Reverse","1","2232","2271","3050","0.0","91.94"
"Y:84591833-84594096","Gm28471","Reverse","1","2232","2270","3048","0.0","91.89"
"Y:86975962-86978222","Gm28366","Reverse","1","2232","2267","3044","0.0","91.88"
"Y:28412576-28414824","Gm28936","Forward","1","2232","2258","3042","0.0","91.98"
"Y:53448534-53450806","Gm29251","Reverse","1","2232","2278","3042","0.0","91.79"
"Y:9230747-9232991","Gm29366","Reverse","1","2232","2259","3040","0.0","91.94"
"Y:79178551-79180811","Gm28420","Reverse","1","2232","2266","3038","0.0","91.92"
"Y:81314500-81316765","Gm28894","Reverse","1","2232","2271","3038","0.0","91.77"
"Y:13568059-13570304","Gm37441","Forward","1","2232","2260","3036","0.0","91.90"
"Y:67917818-67920075","Gm29218","Forward","1","2232","2266","3036","0.0","91.84"
"Y:71327606-71329856","Gm28844","Reverse","1","2232","2259","3036","0.0","91.90"
"Y:75568898-75571161","Gm28608","Reverse","1","2232","2270","3036","0.0","91.85"
"Y:38141882-38144134","Gm28546","Forward","1","2232","2261","3032","0.0","91.91"
"Y:18280916-18283161","Gm37433","Forward","1","2232","2260","3028","0.0","91.86"
"Y:72413079-72415330","Gm29178","Reverse","1","2232","2260","3028","0.0","91.86"
"Y:50984440-50986695","Gm29320","Reverse","1","2232","2269","3026","0.0","91.71"
"Y:57046539-57048795","Gm29403","Reverse","1","2232","2262","3026","0.0","91.91"
"Y:66158847-66161123","Gm28136","Forward","1","2232","2282","3026","0.0","91.63"
"CHR_MG4211_PATCH:66211596-66213872","Gm28136","Forward","1","2232","2282","3026","0.0","91.63"
"Y:51421645-51423897","Gm28314","Reverse","1","2232","2261","3024","0.0","91.82"
"Y:64042913-64045165","Gm29058","Reverse","1","2232","2261","3024","0.0","91.82"
"Y:23000012-23002272","Gm34274","Forward","1","2232","2266","3022","0.0","91.84"
"Y:53744650-53746918","Gm28907","Reverse","1","2232","2274","3022","0.0","91.64"
"Y:72068616-72070868","Gm29179","Reverse","1","2232","2264","3022","0.0","91.83"
"Y:85197785-85200045","Gm28973","Reverse","1","2232","2270","3022","0.0","91.72"
"Y:37399301-37401559","Gm28222","Forward","1","2232","2267","3016","0.0","91.75"
"Y:36874148-36876405","Gm29030","Forward","1","2232","2266","3012","0.0","91.75"
"Y:37069443-37071700","Gm28213","Forward","1","2232","2266","3012","0.0","91.75"
"Y:51710099-51712352","Gm28943","Reverse","1","2232","2262","3012","0.0","91.69"
"Y:64331482-64333735","Gm29624","Reverse","1","2232","2262","3012","0.0","91.69"
"Y:24863788-24866044","Gm30175","Forward","1","2232","2266","3010","0.0","91.66"
"Y:8100551-8102812","Gm29048","Reverse","1","2232","2270","3008","0.0","91.63"
"Y:77178373-77180631","Gm29314","Reverse","1","2232","2269","3008","0.0","91.63"
"Y:26916379-26918641","Gm28248","Forward","1","2232","2271","3000","0.0","91.59"
"Y:52291527-52293787","Gm29169","Reverse","1","2232","2273","3000","0.0","91.55"
"Y:64888266-64890526","Gm28253","Reverse","1","2232","2273","3000","0.0","91.55"
"Y:55587348-55589612","Gm28354","Reverse","1","2232","2270","2998","0.0","91.59"
"Y:82890987-82893256","Gm28829","Reverse","1","2232","2275","2986","0.0","91.47"
"Y:79985620-79987890","Gm29189","Reverse","1","2232","2276","2979","0.0","91.39"
"Y:34749734-34751983","Gm29079","Forward","1","2232","2265","2971","0.0","91.43"
"Y:76605451-76607705","Gm28122","Reverse","1","2232","2269","2957","0.0","91.36"
"Y:34455589-34457842","Gm29652","Forward","1","2232","2268","2953","0.0","91.36"
"Y:82597291-82599545","Gm29382","Reverse","1","2232","2269","2953","0.0","91.27"
"Y:46726129-46728389","Gm29212","Forward","1","2232","2275","2913","0.0","91.08"
"Y:87012642-87014246","Gm21752","Reverse","832","2441","1610","2797","0.0","96.96"
"Y:9377059-9378612","Gm29533","Reverse","703","2232","1559","2002","0.0","91.02"
"Y:8602112-8603664","Gm28150","Reverse","703","2232","1558","1998","0.0","91.01"
"Y:70810391-70811813","Gm28840","Reverse","819","2232","1427","1858","0.0","91.52"
"Y:37854185-37855576","Gm28162","Forward","852","2232","1396","1856","0.0","91.76"
"Y:82125943-82127340","Gm28125","Reverse","847","2232","1399","1856","0.0","91.78"
"Y:21133055-21134451","Gm30598","Forward","852","2232","1398","1854","0.0","91.70"
"Y:88915557-88916953","Gm29391","Reverse","852","2232","1398","1854","0.0","91.70"
"Y:70301061-70302458","Gm29644, Gm29423","Reverse","847","2232","1402","1846","0.0","91.65"
"Y:38643052-38644449","Gm28776","Forward","852","2232","1399","1842","0.0","91.57"
"Y:68434513-68435906","Gm29448","Forward","847","2232","1398","1842","0.0","91.70"
"Y:87410365-87411764","Gm29115","Reverse","851","2232","1401","1840","0.0","91.65"
"Y:24351526-24352916","Gm36468","Forward","847","2232","1396","1832","0.0","91.62"
"Y:25377760-25379150","Gm30858","Forward","847","2232","1396","1832","0.0","91.62"
"Y:25890850-25892240","Gm31572","Forward","847","2232","1396","1832","0.0","91.62"
"Y:49430388-49431786","Gm29268","Reverse","847","2232","1406","1832","0.0","91.39"
"Y:62050035-62051433","Gm28598","Reverse","847","2232","1406","1832","0.0","91.39"
"Y:83390833-83392230","Gm28658","Reverse","847","2232","1399","1832","0.0","91.64"
"CHR_MG4213_PATCH:49422350-49423748","Gm29268","Reverse","847","2232","1406","1832","0.0","91.39"
"Y:27894001-27895392","Gm29401","Forward","847","2232","1396","1830","0.0","91.62"
"Y:50464807-50466195","Gm29121","Reverse","847","2232","1393","1830","0.0","91.67"
"Y:52638197-52639585","Gm28736","Reverse","847","2232","1393","1830","0.0","91.67"
"Y:63084820-63086208","Gm28589","Reverse","847","2232","1393","1830","0.0","91.67"
"Y:65235856-65237244","Gm28990","Reverse","847","2232","1393","1830","0.0","91.67"
"Y:85918650-85920047","Gm29505","Reverse","847","2232","1402","1830","0.0","91.65"
"Y:23276401-23277800","Gm37627","Forward","851","2232","1401","1828","0.0","91.51"
"Y:83956704-83958101","Gm29476","Reverse","847","2232","1399","1828","0.0","91.57"
"Y:26403960-26405351","Gm28780","Forward","847","2232","1396","1826","0.0","91.55"
"Y:27149035-27150426","Gm28243","Forward","847","2232","1396","1826","0.0","91.55"
"Y:35270940-35272336","Gm29280","Forward","852","2232","1398","1826","0.0","91.49"
"Y:36061266-36062661","Gm28468","Forward","852","2232","1397","1826","0.0","91.48"
"Y:35539172-35540570","Gm28261","Forward","851","2232","1400","1824","0.0","91.50"
"Y:66374705-66376106","Gm29377","Forward","847","2232","1403","1824","0.0","91.45"
"Y:57561304-57562703","Gm28532","Reverse","850","2232","1401","1822","0.0","91.36"
"Y:85558313-85559714","Gm28349","Reverse","847","2232","1406","1822","0.0","91.47"
"Y:56353335-56354736","Gm29224","Reverse","847","2232","1403","1820","0.0","91.45"
"Y:75055065-75056460","Gm28790","Reverse","847","2232","1399","1820","0.0","91.49"
"Y:80785962-80787366","Gm28899","Reverse","847","2232","1406","1820","0.0","91.32"
