"Genomic Location","Overlapping Gene(s)","Orientation","Query start","Query end","Length","Score","E-val","%ID"
"5:26038836-26039469","Speer4a","Reverse","45","679","635","1040.0","2.2e-304","91.81"
"5:26088576-26089207","Gm10471","Reverse","45","679","635","1032.0","6.6e-302","91.81"
"5:25969221-25969848","Gm21680","Reverse","2619","3246","629","1021.0","1.7e-298","91.57"
"5:27500720-27501343","Dpp6, Speer4b","Reverse","55","679","626","1020.0","2.5e-298","92.17"
"6:3313920-3314589","Gm8579","Forward","2045","2711","670","991.0","1.2e-289","87.31"
"7:3085467-3086136","Gm3104","Forward","1997","2664","670","970.0","3.1e-283","86.12"
"5:25925616-25926201","Gm21655","Reverse","45","631","587","965.0","1.0e-281","91.99"
"5:25971989-25972574","Gm21680","Reverse","45","631","587","965.0","1.2e-281","91.99"
"5:26022309-26022877","Gm5862","Reverse","45","614","570","946.0","3.6e-276","92.46"
"5:26257776-26258360","Gm7361","Forward","45","631","587","939.0","5.4e-274","91.48"
"5:17480486-17480984","Speer4f1","Forward","4349","4849","501","928.0","9.7e-271","97.80"
"10:44211418-44211951","Speer5-ps1","Forward","45","579","536","877.0","2.2e-255","92.54"
"10:44214693-44215210","Speer5-ps1","Forward","1843","2359","518","863.0","3.8e-251","92.28"
"5:26117862-26118395","Gm10220","Reverse","2883","3415","535","848.0","1.8e-246","90.47"
"13:3120601-3121132","Gm17177","Forward","1997","2526","532","844.0","2.0e-245","89.66"
"12:3023349-3023872","","Forward","1997","2518","524","824.0","3.7e-239","89.31"
"10:44214183-44214688","Speer5-ps1","Forward","1343","1840","506","798.0","1.8e-231","89.72"
"5:26021108-26021621","Gm5862","Reverse","1301","1812","516","782.0","1.5e-226","88.57"
"5:27499579-27500092","Dpp6, Speer4b","Reverse","1301","1812","516","780.0","6.0e-226","88.18"
"5:26119562-26120076","Gm10220","Reverse","1301","1812","517","777.0","3.3e-225","88.59"
"5:15656163-15656618","Gm21847, 4930572O03Rik","Reverse","428","882","456","776.0","1.0e-224","93.20"
"5:26258468-26258930","Gm7361","Forward","744","1207","464","774.0","2.5e-224","92.46"
"5:25924429-25924943","Gm21655","Reverse","1301","1812","517","773.0","4.3e-224","88.20"
"5:26056726-26057240","Gm7347","Reverse","1301","1812","517","773.0","6.1e-224","88.39"
"5:25971416-25971878","Gm21680","Reverse","744","1207","464","772.0","9.0e-224","92.46"
"5:26001168-26001638","Gm1979","Reverse","2946","3415","471","771.0","1.9e-223","91.08"
"5:26103507-26104021","5031410I06Rik","Reverse","1301","1812","517","771.0","3.3e-223","88.20"
"5:25940518-25941032","Gm21663","Reverse","1301","1812","517","770.0","3.4e-223","88.20"
"5:25925043-25925505","Gm21655","Reverse","744","1207","464","770.0","5.1e-223","92.24"
"5:25970802-25971316","Gm21680","Reverse","1301","1812","517","769.0","9.0e-223","88.01"
"5:25953171-25953633","Gm21671","Reverse","744","1207","464","768.0","1.9e-222","92.24"
"5:26002942-26003454","Gm1979","Reverse","1301","1812","516","767.0","3.2e-222","87.98"
"5:26038304-26038771","Speer4a","Reverse","740","1207","469","766.0","6.7e-222","91.90"
"5:26003554-26004016","Gm1979","Reverse","744","1207","464","765.0","1.3e-221","92.03"
"5:27500192-27500658","Dpp6, Speer4b","Reverse","740","1207","469","762.0","1.1e-220","92.11"
"5:26037693-26038204","Speer4a","Reverse","1301","1812","516","758.0","1.8e-219","87.79"
"5:26057340-26057803","Gm7347","Reverse","744","1207","465","754.0","2.4e-218","91.83"
"5:26087445-26087958","Gm10471","Reverse","1301","1812","516","752.0","9.9e-218","86.82"
"5:26021721-26022184","Gm5862","Reverse","744","1207","465","752.0","1.4e-217","91.61"
"14:19085288-19085809","","Forward","2311","2831","522","749.0","7.7e-217","85.63"
"5:26120176-26120639","Gm10220","Reverse","744","1207","465","748.0","1.9e-216","91.40"
"5:26088058-26088512","Gm10471","Reverse","752","1207","456","748.0","2.5e-216","91.89"
"5:15713348-15713806","Speer4cos, Speer4c","Reverse","428","882","459","745.0","1.2e-215","91.50"
"5:25987405-25987868","Gm21698","Reverse","744","1207","465","745.0","1.4e-215","91.18"
"5:26101785-26102254","5031410I06Rik","Reverse","2947","3415","470","745.0","1.9e-215","90.00"
"5:25941132-25941595","Gm21663","Reverse","744","1207","465","741.0","2.6e-214","90.97"
"5:25952558-25953071","Gm21671","Reverse","1301","1812","516","741.0","3.3e-214","86.24"
"5:26104121-26104584","5031410I06Rik","Reverse","744","1207","465","734.0","3.1e-212","90.54"
"5:26259072-26259543","Gm7361","Forward","1343","1812","474","732.0","1.7e-211","89.03"
"5:14974872-14975304","Gm10354","Reverse","3562","3990","433","724.0","3.3e-209","92.84"
"5:15622704-15623135","Gm21847, Speer4d","Forward","3562","3990","433","723.0","7.1e-209","93.30"
"5:15472462-15472893","Gm43391, Gm21149","Reverse","3562","3990","433","723.0","7.1e-209","93.30"
"5:14910826-14911257","Gm9758","Reverse","3562","3990","433","720.0","5.4e-208","93.07"
"5:14977149-14977579","Gm10354","Reverse","1301","1731","431","712.0","1.3e-205","91.18"
"5:15031212-15031642","Gm17019","Reverse","1301","1731","431","712.0","1.3e-205","91.18"
"5:15655291-15655721","Gm21847, 4930572O03Rik","Reverse","1301","1731","431","710.0","4.9e-205","91.18"
"5:15474735-15475165","Gm43391, Gm21149","Reverse","1301","1731","431","709.0","8.5e-205","90.95"
"5:15473050-15473455","Gm43391, Gm21149","Reverse","3008","3412","406","708.0","2.0e-204","94.33"
"5:14913101-14913531","Gm9758","Reverse","1301","1731","431","708.0","2.4e-204","90.95"
"5:14934408-14934838","Speer4e","Reverse","3562","3990","433","707.0","5.7e-204","92.61"
"5:15580341-15580746","Gm21847, Gm30613, Gm21083","Forward","3008","3412","406","706.0","8.8e-204","94.33"
"5:15622139-15622544","Gm21847, Speer4d","Forward","3008","3412","406","705.0","1.3e-203","94.09"
"5:15578631-15579061","Gm21847, Gm30613, Gm21083","Forward","1301","1731","431","704.0","2.9e-203","90.95"
"5:15710247-15710661","Speer4cos, Speer4c","Reverse","3562","3973","416","704.0","3.9e-203","93.99"
"5:14934995-14935400","Speer4e","Reverse","3008","3412","406","704.0","4.8e-203","94.09"
"5:14975464-14975869","Gm10354","Reverse","3008","3412","406","702.0","1.4e-202","94.09"
"5:14911416-14911821","Gm9758","Reverse","3008","3412","406","701.0","2.7e-202","93.84"
"5:15653045-15653448","Gm21847, 4930572O03Rik","Reverse","3562","3965","405","698.0","1.7e-201","94.57"
"5:15653605-15654009","Gm21847, 4930572O03Rik","Reverse","3009","3412","405","697.0","3.7e-201","93.83"
"5:15580906-15581320","Gm21847, Gm30613, Gm21083","Forward","3562","3973","416","695.0","1.9e-200","93.51"
"5:15525254-15525657","Gm21847, Gm21190","Reverse","3562","3965","405","691.0","2.6e-199","94.07"
"5:15030249-15030654","Gm17019","Reverse","3008","3412","406","690.0","6.8e-199","93.10"
"5:15525809-15526214","Gm21847, Gm21190","Reverse","3008","3412","406","689.0","1.1e-198","93.10"
"5:17380881-17381299","Gm21999","Forward","3575","3991","420","687.0","5.5e-198","91.43"
"7:3087045-3087463","Gm3104","Forward","3575","3990","419","683.0","6.9e-197","91.41"
"18:3161880-3162298","","Forward","3575","3990","419","678.0","2.1e-195","90.93"
"13:3122186-3122604","Gm17177","Forward","3575","3990","419","678.0","3.1e-195","90.93"
"10:44218380-44218766","Speer5-ps1","Forward","3562","3955","394","673.0","8.5e-194","93.15"
"4:3387896-3388308","Gm11784","Forward","3575","3984","413","671.0","3.9e-193","91.53"
"5:27497362-27497780","Dpp6, Speer4b","Reverse","3579","3991","420","670.0","7.8e-193","90.95"
"10:44217367-44217786","Speer5-ps1","Forward","2553","2979","427","666.0","7.7e-192","89.23"
"5:17380304-17380708","Gm21999","Forward","3008","3412","406","665.0","2.4e-191","91.87"
"8:3094423-3094828","Gm7346","Forward","3575","3977","406","664.0","3.5e-191","91.87"
"5:15524456-15524860","Gm21847, Gm21190","Reverse","4447","4849","405","664.0","5.5e-191","92.59"
"5:26034588-26034996","Speer4a","Reverse","4440","4849","412","663.0","1.0e-190","91.99"
"5:15713807-15714178","Speer4cos, Speer4c","Reverse","55","426","372","661.0","3.7e-190","95.43"
"5:25949438-25949846","Gm21671","Reverse","4440","4849","412","660.0","6.6e-190","91.75"
"5:15620470-15620858","Gm21847, Speer4d","Forward","1343","1731","389","660.0","6.8e-190","92.29"
"15:3159909-3160299","Gm49231","Forward","3575","3965","391","659.0","1.2e-189","92.58"
"4:3385950-3386363","","Forward","2107","2518","414","656.0","1.0e-188","90.34"
"5:14936679-14937067","Speer4e","Reverse","1343","1731","389","656.0","1.1e-188","92.29"
"5:17480098-17480455","Speer4f1","Forward","3991","4348","358","653.0","6.6e-188","96.37"
"5:15527494-15527882","Gm21847, Gm21190","Reverse","1343","1731","389","644.0","3.5e-185","91.26"
"5:15656619-15657000","Gm21847, 4930572O03Rik","Reverse","45","426","382","644.0","4.8e-185","92.93"
"5:3031288-3031675","Gm3027","Forward","3575","3962","388","629.0","1.1e-180","90.72"
"5:15712476-15712848","Speer4cos, Speer4c","Reverse","1359","1731","373","627.0","4.4e-180","92.23"
"12:3024933-3025301","Gm9071","Forward","3575","3943","369","621.0","3.7e-178","92.14"
"18:3160634-3161074","","Forward","2326","2766","441","620.0","7.8e-178","84.58"
"5:15619147-15619509","Gm21847, Speer4d","Forward","45","407","365","610.0","5.9e-175","93.15"
"8:3092959-3093373","Gm7346","Forward","2107","2526","422","608.0","2.2e-174","86.02"
"5:15471703-15472070","Gm43391, Gm21149","Reverse","4484","4849","368","600.0","7.5e-172","92.39"
"5:15030825-15031205","Gm17019","Reverse","2450","2831","382","597.0","5.5e-171","89.79"
"10:44217841-44218212","Speer5-ps1","Forward","3035","3405","372","590.0","8.1e-169","89.52"
"5:17476096-17476413","Speer4f1","Forward","1","318","318","584.0","6.6e-167","96.23"
"10:22041472-22041834","Gm8540","Reverse","3035","3397","364","578.0","3.8e-165","90.38"
"7:3087855-3088218","","Forward","4484","4849","367","562.0","1.9e-160","89.10"
"5:15581729-15582078","Gm21847, Gm30613, Gm21083","Forward","4484","4837","356","558.0","3.7e-159","90.73"
"10:22047934-22048280","Gm8540","Reverse","261","609","350","556.0","9.2e-159","92.57"
"10:22041064-22041387","Gm8540","Reverse","3665","3985","324","540.0","1.1e-153","92.59"
"5:26085669-26085995","Gm10471","Reverse","3086","3412","328","533.0","1.5e-151","91.46"
"5:17380013-17380298","","Forward","2718","3003","286","524.0","7.1e-149","96.50"
"5:15619511-15619832","Gm21847, Speer4d","Forward","410","731","323","521.0","4.2e-148","91.95"
"8:3093686-3094038","Gm7346","Forward","2846","3200","360","519.0","1.8e-147","87.78"
"12:3084674-3085072","Gm9075","Forward","1992","2387","399","518.0","3.2e-147","82.21"
"5:3125767-3126165","Gm8715","Forward","1992","2387","399","515.0","2.3e-146","81.95"
"5:26035031-26035339","Speer4a","Reverse","3992","4300","309","508.0","3.0e-144","91.59"
"5:25968141-25968449","Gm21680","Reverse","3992","4300","309","508.0","3.5e-144","91.59"
"18:3161148-3161494","","Forward","2846","3200","357","508.0","4.9e-144","85.99"
"5:25921812-25922120","Gm21655","Reverse","3992","4300","309","505.0","2.2e-143","91.26"
"5:25949881-25950189","Gm21671","Reverse","3992","4300","309","503.0","1.4e-142","90.94"
"6:3316774-3317092","Gm8579","Forward","4484","4802","320","501.0","5.1e-142","90.31"
"5:17381312-17381603","Gm21999","Forward","3992","4283","292","500.0","1.3e-141","93.15"
"14:19159772-19160081","Gm8584","Forward","108","416","310","499.0","1.3e-141","90.97"
"5:3123806-3124113","Gm8715","Forward","66","376","312","492.0","1.8e-139","89.74"
"12:3082702-3083009","Gm9075","Forward","66","376","312","490.0","1.0e-138","89.42"
"5:25984234-25984542","Gm21698","Reverse","3992","4300","309","487.0","5.6e-138","89.64"
"15:3158818-3159175","Gm49231","Forward","2474","2831","358","483.0","1.6e-136","82.96"
"10:22043120-22043410","Gm8540","Reverse","1843","2134","294","482.0","1.9e-136","93.20"
"10:22047323-22047605","Gm8540","Reverse","925","1207","283","474.0","5.8e-134","92.23"
"10:44213761-44214043","Speer5-ps1","Forward","925","1207","283","471.0","5.0e-133","91.87"
"5:25937890-25938168","Gm21663","Reverse","3992","4270","279","437.0","6.5e-123","89.61"
"5:26116974-26117258","Gm10220","Reverse","3992","4279","288","437.0","8.7e-123","88.54"
"14:19162021-19162356","Gm8584","Forward","1970","2305","336","432.0","3.1e-121","81.25"
"5:15578246-15578531","Gm21847, Gm30613, Gm21083","Forward","921","1207","287","431.0","5.0e-121","88.15"
"8:3095206-3095469","","Forward","4484","4746","264","428.0","4.4e-120","90.91"
"13:3122996-3123259","Gm17177","Forward","4484","4746","264","426.0","1.3e-119","90.91"
"5:15620043-15620328","Gm21847, Speer4d","Forward","921","1207","287","424.0","6.9e-119","87.46"
"5:15029658-15029897","Gm17019","Reverse","3754","3990","240","424.0","7.4e-119","95.42"
"14:19162785-19163087","Gm8584","Forward","2708","3005","306","416.0","1.7e-116","84.64"
"5:15655018-15655286","Gm21847, 4930572O03Rik","Reverse","1735","1995","269","413.0","1.8e-115","89.59"
"5:15579066-15579334","Gm21847, Gm30613, Gm21083","Forward","1735","1995","269","412.0","2.1e-115","89.59"
"5:14912828-14913096","Gm9758","Reverse","1735","1995","269","412.0","2.1e-115","89.59"
"5:14936406-14936674","Speer4e","Reverse","1735","1995","269","412.0","2.1e-115","89.59"
"14:19084973-19085249","","Forward","1997","2274","278","412.0","2.4e-115","87.77"
"5:15474462-15474730","Gm43391, Gm21149","Reverse","1735","1995","269","410.0","1.2e-114","89.22"
"5:14976876-14977144","Gm10354","Reverse","1735","1995","269","409.0","2.3e-114","88.85"
"6:3316395-3316676","Gm8579","Forward","3991","4270","282","409.0","2.5e-114","88.30"
"15:3160718-3160971","Gm49231","Forward","4484","4736","254","409.0","3.0e-114","90.55"
"5:15712203-15712471","Speer4cos, Speer4c","Reverse","1735","1995","269","408.0","4.5e-114","89.22"
"5:15620863-15621131","Gm21847, Speer4d","Forward","1735","1995","269","405.0","2.9e-113","88.85"
"5:17381662-17381909","Gm21999","Forward","4447","4697","251","398.0","3.5e-111","90.04"
"10:22043664-22043918","Gm8540","Reverse","1343","1597","255","398.0","5.3e-111","88.24"
"5:27496759-27497006","Dpp6, Speer4b","Reverse","4440","4690","251","395.0","3.8e-110","90.04"
"10:22043415-22043662","Gm8540","Reverse","1601","1840","248","395.0","5.2e-110","90.73"
"5:15623219-15623459","Gm21847, Speer4d","Forward","4060","4300","241","389.0","2.8e-108","90.04"
"5:15581421-15581661","Gm21847, Gm30613, Gm21083","Forward","4060","4300","241","384.0","5.9e-107","89.63"
"5:15524902-15525142","Gm21847, Gm21190","Reverse","4060","4300","241","384.0","6.7e-107","89.63"
"5:15527253-15527489","Gm21847, Gm21190","Reverse","1735","1963","237","372.0","2.5e-103","90.30"
